0.015138, 0.146689, 0.988336, 0.378289, 0.161394, 0.949987, 0.059404, 0.044831, 0.672919, 0.324001, 0.043195, 0.813000, 0.117352, 0.059093, 0.621995, 0.352027, 0.007335, 0.653193, 0.122793, 0.046224, 0.498127, 0.359307, -0.009450, 0.484610, 0.072262, 0.118134, 0.432942, 0.330265, 0.050317, 0.335977, 0.087541, 0.036969, 0.435342, 0.237050, 0.039478, 0.168158, -0.113220, 0.042942, 0.377067, 0.195892, -0.004663, 0.137071, -0.057034, -0.120744, 0.206853, 0.069533, -0.070527, -0.057142, -0.125156, -0.120856, 0.120171, -0.068621, 0.041681, -0.057987, -0.190440, -0.257474, 0.085486, -0.095023, -0.080849, -0.129161, -0.249500, -0.270349, -0.147639, -0.123394, -0.105681, -0.248010, -0.207715, -0.247771, -0.335649, -0.142841, -0.059479, -0.241439, -0.231144, -0.200283, -0.565465, -0.096982, 0.083045, -0.472114, -0.279235, -0.056279, -0.585909, -0.113430, 0.046469, -0.544244, -0.332207, -0.112146, -0.853763, -0.019809, 0.173796, -0.688195, -0.254402, 0.121065, -0.958886, 0.067851, 0.264936, -0.714460, -0.228177, 0.090724, -1.000000, 0.269704, 0.110807, -0.790193
-0.119833, -0.086635, 0.809962, 0.118988, -0.040231, 0.813749, -0.118495, -0.094220, 0.709501, 0.120326, -0.047816, 0.713287, -0.142503, -0.114661, 0.572166, 0.126078, -0.079399, 0.617997, -0.037910, -0.049431, 0.487401, 0.133503, -0.084347, 0.556972, -0.113383, -0.084822, 0.404400, 0.105769, -0.105487, 0.482388, -0.079090, -0.093769, 0.291117, 0.076496, -0.064668, 0.359698, -0.070838, -0.090086, 0.242300, 0.181158, -0.115416, 0.180565, -0.059236, -0.046441, 0.128374, 0.130689, -0.025468, 0.166719, -0.086892, 0.022006, 0.037777, 0.112942, -0.108892, 0.013792, -0.060982, 0.003152, 0.014103, 0.048289, -0.038758, -0.184882, -0.143317, 0.017176, -0.118421, 0.077719, -0.050489, -0.247729, -0.197143, 0.010831, -0.324241, -0.020491, 0.027248, -0.251520, -0.184171, 0.113243, -0.454073, 0.034447, 0.141719, -0.362667, -0.209145, 0.131806, -0.535606, 0.048964, 0.152754, -0.522541, -0.247030, 0.121201, -0.700392, 0.131967, 0.150114, -0.627867, -0.220497, 0.178690, -0.857835, 0.142638, 0.185941, -0.830044, -0.203313, 0.209197, -1.000000, 0.159822, 0.216448, -0.972208
-0.156703, 0.016373, 0.995762, 0.125164, 0.018840, 1.000000, -0.158027, -0.016295, 0.895763, 0.123841, -0.013828, 0.900000, -0.142202, -0.061165, 0.749350, 0.090544, -0.068658, 0.764189, -0.215999, -0.040650, 0.685869, 0.093989, -0.048690, 0.613064, -0.146892, -0.074829, 0.550520, 0.102825, -0.143501, 0.565208, -0.174014, -0.116869, 0.477004, 0.134524, -0.096862, 0.466602, -0.133860, -0.060893, 0.354924, 0.097523, -0.142178, 0.335464, -0.109612, -0.054011, 0.251996, 0.059128, -0.016215, 0.302946, -0.063729, -0.011395, 0.096964, 0.154533, -0.086197, 0.137417, -0.169023, -0.108812, 0.002337, 0.100258, -0.066724, 0.008006, -0.168314, 0.034485, -0.081582, 0.087826, -0.014949, -0.072909, -0.026612, 0.096020, -0.207398, 0.115407, 0.021164, -0.205645, -0.235120, 0.105546, -0.351341, 0.180941, 0.095332, -0.324640, -0.116402, -0.004564, -0.458314, 0.240238, 0.040017, -0.554987, -0.235531, 0.131157, -0.631761, 0.246251, 0.157578, -0.609455, -0.111045, 0.161188, -0.687769, 0.252266, 0.093638, -0.655108, -0.150850, 0.199904, -0.856911, 0.201162, 0.200433, -0.827567
-0.041258, 0.300772, 0.844763, 0.393084, 0.168853, 0.862108, 0.016695, 0.220374, 0.743309, 0.281777, 0.266988, 0.689720, 0.008338, 0.158009, 0.712781, 0.261488, 0.060818, 0.700459, -0.070318, 0.160431, 0.646792, 0.308467, 0.091393, 0.562098, -0.025280, 0.077966, 0.549148, 0.334397, 0.137392, 0.464985, -0.060933, 0.021516, 0.433221, 0.285585, -0.039217, 0.354464, -0.036334, -0.072827, 0.323076, 0.186158, 0.038148, 0.239040, -0.094494, -0.025120, 0.205891, 0.287631, -0.121747, 0.108005, -0.151323, -0.007158, 0.094187, 0.171676, -0.058251, -0.014387, -0.082989, -0.172328, -0.081225, 0.113872, -0.061522, -0.020659, -0.133504, -0.156706, -0.183759, 0.059735, -0.189149, -0.202953, -0.136237, -0.109127, -0.318654, -0.051423, -0.059922, -0.352795, -0.264941, -0.213169, -0.491003, -0.077516, -0.069279, -0.439357, -0.322742, -0.199101, -0.660031, -0.136988, -0.039842, -0.610791, -0.295398, -0.074403, -0.838355, -0.107632, 0.007363, -0.616199, -0.264332, 0.032768, -0.867569, -0.046993, 0.098798, -0.839276, -0.294496, 0.071847, -1.000000, 0.014674, 0.122516, -0.923433
-0.182656, 0.044307, 0.626420, 0.043403, 0.064437, 0.640520, -0.175419, 0.028061, 0.543318, 0.050640, 0.048192, 0.557417, -0.158603, 0.039369, 0.474452, 0.038423, 0.056185, 0.414646, -0.193942, -0.017469, 0.381342, 0.056333, 0.005360, 0.454695, -0.130636, 0.005066, 0.239683, 0.120624, 0.017811, 0.333983, -0.169073, 0.002381, 0.119118, 0.071707, -0.030275, 0.256527, -0.120427, -0.002025, 0.066218, 0.099680, -0.061856, 0.159070, -0.077278, -0.047785, -0.016306, 0.100009, -0.035283, 0.018399, -0.093443, -0.036451, -0.144943, 0.171857, -0.035515, -0.131204, -0.047322, 0.056380, -0.194374, 0.102946, -0.024877, -0.194320, -0.022996, 0.048344, -0.253575, 0.110519, -0.025394, -0.314637, -0.068426, 0.013698, -0.356272, 0.060698, 0.035205, -0.465932, -0.127071, 0.055184, -0.432771, 0.129461, 0.001398, -0.583754, -0.172247, 0.104467, -0.600001, 0.086728, 0.079480, -0.656676, -0.194702, 0.137810, -0.714442, 0.064273, 0.112823, -0.771117, -0.217157, 0.171154, -0.828884, 0.041818, 0.146167, -0.885559, -0.239612, 0.204498, -0.943325, 0.019363, 0.179511, -1.000000
-0.203394, -0.003820, 0.972240, 0.108041, 0.041146, 0.974662, -0.220868, -0.051411, 0.925004, 0.141378, 0.005041, 0.898273, -0.152754, -0.041166, 0.759239, 0.047528, -0.029274, 0.832893, -0.188194, -0.055586, 0.590948, 0.118630, 0.006689, 0.700105, -0.211236, -0.070105, 0.452864, 0.070535, -0.059219, 0.656789, -0.140149, -0.059380, 0.324882, 0.204464, 0.002789, 0.479918, -0.139237, -0.021886, 0.276467, 0.214982, -0.022105, 0.264849, -0.151195, 0.077148, 0.159276, 0.186035, -0.078762, 0.146453, -0.156756, -0.060125, 0.142548, 0.170808, -0.039157, 0.092739, -0.073531, -0.095517, 0.057988, 0.113118, -0.008318, -0.067543, -0.119157, 0.016945, -0.095600, 0.159156, 0.039285, -0.139207, -0.115393, 0.006354, -0.167911, 0.052297, -0.027437, -0.270898, -0.173924, 0.030213, -0.422314, 0.142665, 0.008437, -0.444526, -0.163181, 0.048821, -0.491854, 0.100856, 0.042051, -0.537348, -0.260978, 0.022853, -0.711840, 0.079828, 0.112969, -0.710493, -0.172555, 0.049578, -0.888902, 0.157547, 0.160882, -0.838731, -0.203075, -0.003768, -1.000000, 0.192163, 0.175516, -0.909904
-0.488388, 0.039931, 0.882788, -0.276418, 0.087110, 1.000000, -0.433521, 0.014869, 0.789954, -0.221552, 0.062048, 0.907165, -0.378656, -0.010193, 0.697119, -0.166686, 0.036985, 0.814330, -0.323790, -0.035255, 0.604284, -0.111820, 0.011923, 0.721496, -0.281944, -0.064789, 0.522550, -0.084098, -0.007776, 0.666533, -0.194247, -0.060848, 0.435827, -0.026399, -0.043929, 0.533245, -0.138854, -0.037938, 0.342427, 0.019476, -0.045817, 0.409142, -0.082135, -0.082953, 0.253440, 0.042748, -0.057223, 0.352853, -0.061392, -0.035997, 0.072060, 0.173325, -0.113291, 0.220133, 0.015579, 0.004598, 0.065987, 0.201616, -0.072947, 0.052484, -0.000703, -0.080583, -0.023238, 0.221620, -0.053609, -0.015109, 0.019003, 0.023126, -0.158973, 0.199317, -0.062027, -0.203207, -0.015459, -0.018091, -0.171004, 0.196910, 0.066869, -0.302824, -0.065676, 0.048778, -0.292861, 0.155193, 0.090316, -0.438142, -0.230542, 0.086374, -0.442116, 0.196773, 0.121351, -0.497849, -0.230371, 0.140964, -0.590404, 0.103808, 0.261212, -0.638890, -0.265846, 0.245258, -0.752905, 0.092160, 0.284096, -0.789992
-0.011596, 0.054551, 0.895588, 0.265427, 0.029986, 0.812382, -0.040722, 0.041563, 0.792773, 0.236300, 0.016998, 0.709563, -0.069849, 0.028575, 0.689954, 0.207174, 0.004010, 0.606748, -0.123627, 0.090613, 0.596451, 0.104035, 0.004681, 0.494874, -0.138181, 0.059567, 0.464728, 0.136826, -0.049659, 0.355131, -0.202351, 0.006348, 0.357778, 0.086414, 0.092854, 0.204454, -0.236232, 0.021188, 0.218793, 0.036141, -0.007485, 0.208219, -0.162999, -0.038521, 0.096039, 0.096711, 0.087578, 0.089110, -0.258460, 0.026219, -0.037533, 0.046197, -0.012094, -0.006508, -0.153679, -0.007941, -0.161254, 0.041687, -0.063764, -0.070147, -0.232147, 0.008620, -0.317912, 0.087639, -0.018047, -0.190005, 0.089823, 0.008789, -0.385589, 0.071016, -0.070080, -0.354243, 0.015015, 0.045237, -0.524452, 0.173164, 0.120665, -0.417276, 0.018207, 0.174066, -0.621127, 0.284907, -0.013118, -0.619559, 0.000919, 0.110491, -0.741247, 0.339617, 0.060041, -0.713621, 0.041248, 0.125069, -0.870622, 0.379946, 0.074620, -0.842997, 0.081577, 0.139647, -1.000000, 0.420275, 0.089198, -0.972368
0.007819, 0.078460, 0.836005, 0.198454, 0.067659, 0.850098, 0.036600, 0.005426, 0.696637, 0.227430, -0.019449, 0.735202, 0.014766, 0.057006, 0.608860, 0.184629, 0.024354, 0.632755, -0.018293, 0.012823, 0.516790, 0.216236, 0.013477, 0.535266, 0.010287, -0.007245, 0.445441, 0.234408, -0.032326, 0.463253, 0.010879, -0.047364, 0.413624, 0.158924, 0.002090, 0.334735, -0.086353, -0.045756, 0.273022, 0.152806, -0.018168, 0.213897, -0.059910, -0.038025, 0.168041, 0.118444, 0.037260, 0.117743, -0.041740, -0.047588, 0.037613, 0.072687, -0.051286, 0.014563, -0.099875, -0.050290, -0.043307, 0.113243, -0.023441, -0.055677, -0.132115, -0.001207, -0.175667, -0.000742, -0.011674, -0.221842, -0.135862, -0.051154, -0.322941, 0.025972, -0.063581, -0.323556, -0.208111, -0.088289, -0.357851, 0.051795, -0.046127, -0.396027, -0.215407, -0.095920, -0.499578, -0.016542, 0.014633, -0.510056, -0.252938, -0.047823, -0.607560, -0.039530, 0.051931, -0.643664, -0.213029, -0.030271, -0.865009, 0.000051, 0.039897, -0.753679, -0.267696, 0.101167, -1.000000, 0.080316, 0.126733, -0.907142
-0.141771, 0.026032, 0.393243, 0.024885, 0.060704, 0.414650, -0.158890, -0.026472, 0.319893, 0.020813, 0.042097, 0.355123, -0.147870, -0.027714, 0.250124, 0.060221, -0.016868, 0.327782, -0.084038, 0.044757, 0.147061, 0.053784, -0.029600, 0.221757, -0.091100, -0.004823, 0.125218, 0.126042, -0.049461, 0.133752, -0.070927, -0.014473, 0.062946, 0.128277, -0.076329, 0.041789, -0.076776, -0.039513, -0.026128, 0.104647, -0.036949, -0.084693, -0.026511, -0.029401, -0.046834, 0.068091, -0.014779, -0.138075, -0.025127, 0.046939, -0.145110, 0.132419, 0.000187, -0.213910, -0.090723, 0.022469, -0.288478, 0.070851, -0.016479, -0.268865, -0.100831, 0.033968, -0.318224, 0.072978, 0.010897, -0.368075, -0.095343, 0.007712, -0.441973, 0.049976, 0.022236, -0.435456, -0.093669, 0.049789, -0.560476, 0.025055, 0.043774, -0.570581, -0.111161, 0.057670, -0.667830, 0.007562, 0.051656, -0.677936, -0.128655, 0.065552, -0.775185, -0.009931, 0.059537, -0.785291, -0.146148, 0.073433, -0.882540, -0.027425, 0.067419, -0.892645, -0.163641, 0.081314, -0.989894, -0.044917, 0.075300, -1.000000
