"predict"
335.9267046740266
317.22746790836334
297.3217599632876
279.4540704881523
262.3265959426891
243.34372888688443
219.72590225747808
198.05030917044763
173.32023275412683
146.86613155211884
111.09878322208507
71.86269500548633
49.40762756953036
25.732318794930663
-0.08531262376874338
328.1578781699377
310.32632756078596
290.54144576436715
271.2542741394492
251.74870131483019
231.75799819037903
212.11833672194
192.86127684046147
171.74250141055285
144.00453465230004
104.97357877379014
72.46787972957593
339.97908977189473
321.254331887074
299.214288925951
278.1857237069244
255.18864823871135
231.74320961363134
210.7768454699713
191.684898805964
172.2863051525847
147.43505798475115
105.37066911732528
66.48999047867707
33.36499745785554
-68.43581230550322
-94.90153798205193
-121.04579256629904
-147.75864657980532
-173.59683333654772
-198.29643416660554
-221.53498281276165
-241.38853570770772
-262.86983671923366
-281.6244878430418
-298.1904589640764
-310.52610580296107
-46.57183881146497
-66.90331793600797
-87.526851606246
-109.81911328613427
-133.96649710934196
-158.71585942505783
-181.51582085713022
-201.6019877104614
-220.2439139655807
-242.23676338308144
-261.9634372428697
-277.3693938840884
34.35353936378691
21.80986748668299
7.813847467646312
-6.542813166692397
-20.79826944181474
-36.58773011757776
-55.42474960495912
-75.43870386372015
-95.25970891794876
-115.4735611554861
-135.0643856387346
-162.1110303618977
-189.2791435213369
-211.46903376399115
-233.29217565911114
-255.45208932900698
-273.2604331046939
335.3385347883148
316.35168030664306
293.4432792563257
269.78800320731045
247.38858029243772
225.97690957658205
202.7265158880819
180.84373419632993
156.2146500224349
123.02818801712313
81.28095727884403
46.774089359027286
7.722356230338363
-36.58361130039887
-61.7788196571766
-86.1270822684325
-111.50854127326139
-135.1721254616156
-157.45436012271495
-180.2927097156017
-198.73568392329014
-216.15567165130278
-234.01745022795944
-255.1317556812749
-273.7456794810264
-291.1770956470304
-303.8770237221202
-2.40087379181206
-13.629326804563618
-28.733780383818583
-46.86646038942973
-68.20932340995282
-92.36613501731756
-117.34118255392607
-144.7000139132171
-173.74697606577325
-204.0755251697592
-230.65707410723542
-255.25303947494052
-275.2372686226111
-290.0788978218292
-302.8329905464323
-313.09510024995177
-323.1382650937438
311.71922857279696
294.67799405236354
275.66727091892335
258.48996857074405
240.1712897753778
218.8323072447437
199.33084567933102
180.35116110182065
157.98334764996594
129.4922799687017
92.3540273041945
61.34470756917899
39.02127747461324
15.706074989640513
346.1254408301388
330.98450346989574
313.61848990426006
293.3132276161891
272.57351109107015
250.4906160447263
228.5106494169799
208.69979310787193
185.17266710141365
157.6034556867332
119.34405935716033
82.11759727700509
359.75646485170023
348.2395956862054
333.57796796466755
316.23883091505763
295.91104636762793
273.0619165283851
248.47083452443565
225.13324947331313
202.39624978799444
181.99829054049798
158.9671153069469
128.86174359601625
212.80469126883327
192.07834443372514
175.51268787151116
157.94837353432638
133.60218297188305
99.43836047897425
64.59472218249397
34.10551702667394
