SupLeftR,SupLeftA,SupLeftS,SupRightR,SupRightA,SupRightS,LeftR,LeftA,LeftS,RightR,RightA,RightS,InfLeftR,InfLeftA,InfLeftS,InfRightR,InfRightA,InfRightS,SupAntR,SupAntA,SupAntS,InfAntR,InfAntA,InfAntS
-44.337,-14.7414,170.063,8.2189,-30.1724,160.757,-45.184,-16.3148,150.654,0.30419,-23.1899,133.826,-50.0751,-12.5648,118.548,-5.98927,-16.9351,106.866,-16.6398,32.3984,156.348,-21.7074,36.3266,135.912
-45.184,-16.3148,150.654,0.30419,-23.1899,133.826,-50.0751,-12.5648,118.548,-5.98927,-16.9351,106.866,-57.4822,-0.0648361,85.3741,-9.67019,-0.322532,79.587,-23.273,38.066,129.0,-31.3953,42.0521,108.013
-50.0751,-12.5648,118.548,-5.98927,-16.9351,106.866,-57.4822,-0.0648361,85.3741,-9.67019,-0.322532,79.587,-65.7817,0.559969,56.2843,-11.0657,7.50447,54.8801,-31.6672,43.2896,101.916,-38.0725,49.1093,78.7079
-57.4822,-0.0648361,85.3741,-9.67019,-0.322532,79.587,-65.7817,0.559969,56.2843,-11.0657,7.50447,54.8801,-78.3334,0.246301,27.8563,-2.46133,12.4522,30.3047,-38.5771,52.0403,70.2338,-40.8309,55.792,48.0944
-65.7817,0.559969,56.2843,-11.0657,7.50447,54.8801,-78.3334,0.246301,27.8563,-2.46133,12.4522,30.3047,-83.5723,4.62273,2.46702,1.98662,17.4347,2.28715,-44.4111,59.1178,38.1064,-45.6431,61.1625,12.9372
-40.3791,-41.8655,326.325,10.7184,-39.4299,320.009,-43.1334,-49.4828,300.821,5.32433,-42.5212,303.881,-42.3684,-51.1487,278.805,5.71432,-46.5467,290.008,-21.3242,-5.20565,303.081,-22.5076,-4.85785,288.934
-43.1334,-49.4828,300.821,5.32433,-42.5212,303.881,-42.3684,-51.1487,278.805,5.71432,-46.5467,290.008,-37.3236,-52.0954,255.831,7.25678,-50.3386,275.071,-21.3228,-5.16315,286.103,-16.5549,-5.82501,273.489
-42.3684,-51.1487,278.805,5.71432,-46.5467,290.008,-37.3236,-52.0954,255.831,7.25678,-50.3386,275.071,-30.4656,-47.5601,238.992,16.4607,-54.6326,253.7,-15.3725,-6.71164,269.963,-8.41383,-6.05238,258.175
-37.3236,-52.0954,255.831,7.25678,-50.3386,275.071,-30.4656,-47.5601,238.992,16.4607,-54.6326,253.7,-21.8283,-42.2635,217.913,25.4079,-58.0134,234.104,-6.73616,-6.18849,254.586,2.59828,-5.75427,242.122
-30.4656,-47.5601,238.992,16.4607,-54.6326,253.7,-21.8283,-42.2635,217.913,25.4079,-58.0134,234.104,-14.1726,-36.9782,202.054,29.2419,-56.8825,212.856,4.98169,-5.44247,238.771,14.4591,-3.86279,226.384
-21.8283,-42.2635,217.913,25.4079,-58.0134,234.104,-14.1726,-36.9782,202.054,29.2419,-56.8825,212.856,-9.92441,-30.1755,189.262,36.3761,-51.9515,189.963,17.4483,-2.20381,222.406,22.9885,-0.26106,209.502
-14.1726,-36.9782,202.054,29.2419,-56.8825,212.856,-9.92441,-30.1755,189.262,36.3761,-51.9515,189.963,-7.34933,-29.4198,176.12,33.5266,-47.661,166.26,24.7622,1.10708,205.135,25.2289,3.88361,189.255
-9.92441,-30.1755,189.262,36.3761,-51.9515,189.963,-7.34933,-29.4198,176.12,33.5266,-47.661,166.26,-7.96306,-29.0844,157.936,30.1188,-41.7653,146.112,26.0828,4.79616,184.476,21.436,7.61136,168.67
-7.34933,-29.4198,176.12,33.5266,-47.661,166.26,-7.96306,-29.0844,157.936,30.1188,-41.7653,146.112,-13.3764,-26.1443,132.867,22.0216,-36.4586,121.874,21.3182,9.1364,162.493,15.1693,11.6374,145.582
-7.96306,-29.0844,157.936,30.1188,-41.7653,146.112,-13.3764,-26.1443,132.867,22.0216,-36.4586,121.874,-28.1792,-19.6468,109.581,26.8087,-29.1864,95.8006,14.892,14.7128,139.412,8.1324,17.3575,122.786
-60.3822,-22.8983,236.401,-14.959,0.686768,249.165,-47.6468,-40.3218,226.249,-8.30309,-13.9244,242.679,-33.205,-55.9127,215.2,1.09463,-29.5275,238.616,-28.4975,-4.97349,203.879,-19.1729,-12.2502,199.484
-47.6468,-40.3218,226.249,-8.30309,-13.9244,242.679,-33.205,-55.9127,215.2,1.09463,-29.5275,238.616,-18.6713,-65.3462,203.397,12.2372,-46.1315,234.91,-11.1289,-15.4739,199.313,0.315607,-25.0954,196.907
-33.205,-55.9127,215.2,1.09463,-29.5275,238.616,-18.6713,-65.3462,203.397,12.2372,-46.1315,234.91,-9.10916,-75.0142,195.43,24.1337,-63.3878,227.963,4.79464,-28.1618,197.403,16.1891,-35.9044,194.167
-18.6713,-65.3462,203.397,12.2372,-46.1315,234.91,-9.10916,-75.0142,195.43,24.1337,-63.3878,227.963,-1.9564,-83.3193,188.386,37.2998,-83.6546,218.466,20.9733,-38.667,193.665,31.2298,-47.1337,189.306
-9.10916,-75.0142,195.43,24.1337,-63.3878,227.963,-1.9564,-83.3193,188.386,37.2998,-83.6546,218.466,5.66611,-89.6042,181.095,44.9962,-102.921,200.067,36.7196,-52.1427,188.508,41.9818,-59.0792,181.042
-1.9564,-83.3193,188.386,37.2998,-83.6546,218.466,5.66611,-89.6042,181.095,44.9962,-102.921,200.067,7.36857,-92.284,172.456,45.6361,-116.534,172.472,43.4659,-63.6954,177.083,41.543,-68.1994,168.641
5.66611,-89.6042,181.095,44.9962,-102.921,200.067,7.36857,-92.284,172.456,45.6361,-116.534,172.472,5.38521,-92.2846,158.132,38.2286,-116.195,143.402,41.5004,-72.1557,165.95,38.2484,-72.0272,156.802
7.36857,-92.284,172.456,45.6361,-116.534,172.472,5.38521,-92.2846,158.132,38.2286,-116.195,143.402,0.0867218,-91.9348,143.089,27.2463,-105.843,118.708,38.3298,-72.259,152.732,33.3498,-69.1329,144.248
5.38521,-92.2846,158.132,38.2286,-116.195,143.402,0.0867218,-91.9348,143.089,27.2463,-105.843,118.708,-8.90179,-86.2842,124.662,16.6111,-91.9517,100.073,29.3114,-67.9321,140.06,20.6079,-63.1453,132.329
0.0867218,-91.9348,143.089,27.2463,-105.843,118.708,-8.90179,-86.2842,124.662,16.6111,-91.9517,100.073,-24.9148,-77.673,105.128,0.807739,-78.3327,89.1025,14.3085,-60.3704,129.598,2.13476,-53.1163,123.831
-8.90179,-86.2842,124.662,16.6111,-91.9517,100.073,-24.9148,-77.673,105.128,0.807739,-78.3327,89.1025,-43.7172,-67.3874,88.903,0.99005,-58.0497,76.7103,-2.49391,-47.0109,120.347,-16.6953,-36.5024,110.557
-24.9148,-77.673,105.128,0.807739,-78.3327,89.1025,-43.7172,-67.3874,88.903,0.99005,-58.0497,76.7103,-54.729,-58.7431,68.7562,-7.77835,-45.7999,61.7483,-22.2095,-30.882,106.365,-34.2241,-21.7637,90.3
-43.7172,-67.3874,88.903,0.99005,-58.0497,76.7103,-54.729,-58.7431,68.7562,-7.77835,-45.7999,61.7483,-64.2491,-54.431,41.5623,-9.72921,-33.2004,44.648,-37.9239,-17.3267,83.9945,-46.0702,-11.674,63.7637
-54.729,-58.7431,68.7562,-7.77835,-45.7999,61.7483,-64.2491,-54.431,41.5623,-9.72921,-33.2004,44.648,-59.2675,-43.4741,16.2268,-10.4393,-27.8697,23.4871,-48.0742,-10.3954,54.6368,-46.4925,-5.96191,34.1004
-34.3904,-32.044,388.223,24.8456,-12.9154,391.829,-31.1325,-36.5005,363.08,26.68,-17.7006,371.214,-27.1975,-39.5487,337.619,31.407,-26.9293,348.578,-11.3317,18.8892,362.389,-8.34586,18.584,344.763
-31.1325,-36.5005,363.08,26.68,-17.7006,371.214,-27.1975,-39.5487,337.619,31.407,-26.9293,348.578,-20.9862,-39.936,313.287,36.0269,-31.373,324.868,-7.44819,18.5486,341.472,-0.85591,18.9571,324.674
-27.1975,-39.5487,337.619,31.407,-26.9293,348.578,-20.9862,-39.936,313.287,36.0269,-31.373,324.868,-15.6678,-38.2092,291.023,45.4309,-36.5006,300.825,0.0442768,19.3291,320.164,7.51115,20.3989,303.393
-20.9862,-39.936,313.287,36.0269,-31.373,324.868,-15.6678,-38.2092,291.023,45.4309,-36.5006,300.825,-11.2363,-33.7651,269.529,47.6077,-39.5755,274.718,10.4895,20.7922,300.402,17.8802,22.969,283.144
-15.6678,-38.2092,291.023,45.4309,-36.5006,300.825,-11.2363,-33.7651,269.529,47.6077,-39.5755,274.718,-8.2578,-31.031,246.869,48.149,-40.6011,246.986,19.9528,23.1341,279.289,23.1056,25.9375,258.7
-11.2363,-33.7651,269.529,47.6077,-39.5755,274.718,-8.2578,-31.031,246.869,48.149,-40.6011,246.986,-7.36973,-31.1782,228.046,43.6951,-38.5504,214.459,24.2746,26.2095,255.769,25.6369,28.6989,234.525
-8.2578,-31.031,246.869,48.149,-40.6011,246.986,-7.36973,-31.1782,228.046,43.6951,-38.5504,214.459,-13.5688,-31.373,205.71,43.0484,-33.4207,189.505,26.7859,29.2222,229.308,20.5924,30.2843,208.965
-7.36973,-31.1782,228.046,43.6951,-38.5504,214.459,-13.5688,-31.373,205.71,43.0484,-33.4207,189.505,-15.5555,-32.7754,181.08,29.1758,-25.2202,164.253,19.3933,31.1732,205.026,10.3412,31.1946,184.008
-13.5688,-31.373,205.71,43.0484,-33.4207,189.505,-15.5555,-32.7754,181.08,29.1758,-25.2202,164.253,-24.6505,-30.689,144.691,19.6028,-22.4857,132.418,8.60201,31.2884,176.836,-1.0331,31.3361,156.396
-15.5555,-32.7754,181.08,29.1758,-25.2202,164.253,-24.6505,-30.689,144.691,19.6028,-22.4857,132.418,-42.2393,-34.3899,111.188,22.5627,-16.1239,97.6228,-3.37438,31.5545,150.248,-14.7522,31.3267,127.207
-24.6505,-30.689,144.691,19.6028,-22.4857,132.418,-42.2393,-34.3899,111.188,22.5627,-16.1239,97.6228,-47.26,-35.4825,79.1338,19.6936,-12.568,73.1719,-17.379,32.0104,119.601,-22.6283,31.7932,96.8591
-42.2393,-34.3899,111.188,22.5627,-16.1239,97.6228,-47.26,-35.4825,79.1338,19.6936,-12.568,73.1719,-55.226,-31.5241,46.1603,29.3137,-12.2319,40.3001,-23.485,33.1915,86.1296,-24.9368,33.3232,65.4944
-47.26,-35.4825,79.1338,19.6936,-12.568,73.1719,-55.226,-31.5241,46.1603,29.3137,-12.2319,40.3001,-54.5442,-17.9275,8.03218,28.9452,-2.33504,9.35938,-24.0239,36.182,54.7563,-23.3917,40.3282,31.4206
-33.6008,-42.2409,298.393,12.3348,-35.0525,303.067,-30.9816,-41.2321,276.179,13.1997,-34.4158,284.341,-28.3547,-37.1964,256.35,17.6766,-32.8649,265.327,-15.2242,5.54627,287.45,-13.0099,8.42797,272.911
-30.9816,-41.2321,276.179,13.1997,-34.4158,284.341,-28.3547,-37.1964,256.35,17.6766,-32.8649,265.327,-27.7188,-32.2282,239.153,23.3757,-33.7959,245.151,-9.73838,10.3635,269.743,-5.96304,13.3566,255.724
-28.3547,-37.1964,256.35,17.6766,-32.8649,265.327,-27.7188,-32.2282,239.153,23.3757,-33.7959,245.151,-24.7742,-25.9905,221.304,25.1587,-31.3023,225.5,-4.08826,14.4106,251.896,0.137185,18.0093,237.303
-27.7188,-32.2282,239.153,23.3757,-33.7959,245.151,-24.7742,-25.9905,221.304,25.1587,-31.3023,225.5,-21.6334,-20.3661,203.834,26.3221,-27.2399,202.337,0.909297,19.1989,234.354,3.42745,23.9871,218.764
-24.7742,-25.9905,221.304,25.1587,-31.3023,225.5,-21.6334,-20.3661,203.834,26.3221,-27.2399,202.337,-21.1299,-14.4285,187.565,25.4938,-23.4903,182.849,5.24267,24.8323,214.315,6.14818,28.8066,198.819
-21.6334,-20.3661,203.834,26.3221,-27.2399,202.337,-21.1299,-14.4285,187.565,25.4938,-23.4903,182.849,-19.0369,-10.6422,170.746,22.9697,-15.6772,159.123,7.67031,29.8354,195.513,6.46735,34.1205,178.602
-21.1299,-14.4285,187.565,25.4938,-23.4903,182.849,-19.0369,-10.6422,170.746,22.9697,-15.6772,159.123,-24.5031,-4.42843,149.895,16.7622,-7.79639,135.599,5.39947,35.1879,173.849,-0.559786,37.5676,155.769
-19.0369,-10.6422,170.746,22.9697,-15.6772,159.123,-24.5031,-4.42843,149.895,16.7622,-7.79639,135.599,-29.265,-7.8562,130.334,5.73827,-4.95389,115.649,-2.09567,37.7535,151.461,-11.0286,38.8191,133.32
-24.5031,-4.42843,149.895,16.7622,-7.79639,135.599,-29.265,-7.8562,130.334,5.73827,-4.95389,115.649,-50.8547,-11.2104,105.928,-1.28569,6.23036,88.2533,-12.8019,40.2495,128.566,-25.1906,39.8557,111.394
-29.265,-7.8562,130.334,5.73827,-4.95389,115.649,-50.8547,-11.2104,105.928,-1.28569,6.23036,88.2533,-58.2797,-20.6802,82.4021,-8.16338,9.32269,71.4496,-29.7622,39.9062,106.308,-42.8029,38.3884,88.1025
-50.8547,-11.2104,105.928,-1.28569,6.23036,88.2533,-58.2797,-20.6802,82.4021,-8.16338,9.32269,71.4496,-60.4058,-19.2477,45.8492,-14.4033,14.0667,45.874,-46.3848,38.1886,81.7375,-51.2072,38.4959,60.5718
-20.4239,-19.9814,120.164,27.0655,-25.5449,116.254,-27.4169,-16.8112,90.8495,32.004,-19.5896,89.3086,-29.442,-11.2024,58.0352,37.6599,-14.0149,59.9814,1.40111,21.8547,105.057,1.93441,26.2277,80.8105
-27.4169,-16.8112,90.8495,32.004,-19.5896,89.3086,-29.442,-11.2024,58.0352,37.6599,-14.0149,59.9814,-34.5048,-8.07726,26.9211,37.9776,-4.72675,29.95,1.85066,28.577,74.2721,2.35138,33.4766,49.5364
-48.3279,-79.7191,326.177,8.85432,-71.6736,339.094,-43.7899,-81.477,304.517,11.3334,-75.7536,319.572,-38.8742,-79.1665,283.446,17.4441,-78.9239,299.838,-19.2877,-34.085,312.7,-14.9761,-33.5563,298.7
-43.7899,-81.477,304.517,11.3334,-75.7536,319.572,-38.8742,-79.1665,283.446,17.4441,-78.9239,299.838,-35.6076,-75.4029,264.272,23.538,-79.4484,279.073,-12.0199,-33.3146,295.199,-6.90988,-31.176,282.016
-38.8742,-79.1665,283.446,17.4441,-78.9239,299.838,-35.6076,-75.4029,264.272,23.538,-79.4484,279.073,-31.0511,-72.0877,244.226,28.2927,-78.2923,254.121,-5.3068,-30.6932,278.541,-0.533381,-27.2818,263.154
-35.6076,-75.4029,264.272,23.538,-79.4484,279.073,-31.0511,-72.0877,244.226,28.2927,-78.2923,254.121,-29.392,-68.4923,226.686,30.7444,-73.9043,227.673,0.523168,-27.0879,259.984,2.316,-22.9678,243.861
-31.0511,-72.0877,244.226,28.2927,-78.2923,254.121,-29.392,-68.4923,226.686,30.7444,-73.9043,227.673,-26.0701,-66.6746,208.867,29.1752,-69.5364,200.971,3.60109,-21.5033,240.042,2.76915,-18.3725,223.423
-29.392,-68.4923,226.686,30.7444,-73.9043,227.673,-26.0701,-66.6746,208.867,29.1752,-69.5364,200.971,-27.1758,-64.1348,189.404,27.9967,-61.1828,177.172,3.26158,-16.7957,219.211,0.39025,-13.9278,201.857
-26.0701,-66.6746,208.867,29.1752,-69.5364,200.971,-27.1758,-64.1348,189.404,27.9967,-61.1828,177.172,-30.4608,-58.8051,161.477,21.6491,-52.6222,152.209,-0.388482,-12.8875,197.932,-4.73871,-11.176,178.338
-27.1758,-64.1348,189.404,27.9967,-61.1828,177.172,-30.4608,-58.8051,161.477,21.6491,-52.6222,152.209,-29.9106,-57.3652,137.016,11.2809,-49.4547,131.006,-4.24025,-8.94987,174.394,-9.91098,-6.08372,153.627
-30.4608,-58.8051,161.477,21.6491,-52.6222,152.209,-29.9106,-57.3652,137.016,11.2809,-49.4547,131.006,-48.8022,-53.6013,109.795,20.7283,-38.0479,105.815,-10.7273,-4.01537,149.46,-17.7725,-2.19316,127.365
-18.0449,-47.6598,352.992,37.6851,-42.697,356.468,-16.6187,-51.9484,330.285,39.8272,-46.4182,338.202,-12.6701,-54.1455,305.09,44.9546,-50.1638,319.766,10.6573,-6.294,331.252,13.4623,-7.77554,316.099
-16.6187,-51.9484,330.285,39.8272,-46.4182,338.202,-12.6701,-54.1455,305.09,44.9546,-50.1638,319.766,-6.70952,-54.7353,282.477,50.7773,-56.8209,298.11,14.9611,-7.92753,313.766,20.976,-8.38509,296.479
-12.6701,-54.1455,305.09,44.9546,-50.1638,319.766,-6.70952,-54.7353,282.477,50.7773,-56.8209,298.11,0.615049,-54.4156,260.363,54.0095,-60.944,273.379,22.0723,-8.48758,293.312,28.3755,-8.50843,276.866
-6.70952,-54.7353,282.477,50.7773,-56.8209,298.11,0.615049,-54.4156,260.363,54.0095,-60.944,273.379,5.38708,-52.3567,237.946,58.9618,-62.6817,245.283,29.9708,-8.65664,273.775,34.62,-8.09852,256.962
0.615049,-54.4156,260.363,54.0095,-60.944,273.379,5.38708,-52.3567,237.946,58.9618,-62.6817,245.283,8.65101,-51.035,217.264,59.6945,-61.5362,216.865,36.1034,-7.37301,254.123,39.2811,-5.19157,237.204
5.38708,-52.3567,237.946,58.9618,-62.6817,245.283,8.65101,-51.035,217.264,59.6945,-61.5362,216.865,8.9874,-48.7984,197.47,56.0479,-58.0776,190.245,40.4636,-4.51361,232.848,42.5098,-2.65629,213.259
8.65101,-51.035,217.264,59.6945,-61.5362,216.865,8.9874,-48.7984,197.47,56.0479,-58.0776,190.245,5.78822,-43.9204,175.143,53.1074,-53.3314,164.625,41.262,-1.7884,209.434,38.7684,0.5601,188.632
8.9874,-48.7984,197.47,56.0479,-58.0776,190.245,5.78822,-43.9204,175.143,53.1074,-53.3314,164.625,2.97755,-38.7594,147.368,44.916,-49.9189,134.748,39.4029,1.7907,184.488,35.352,5.56738,163.401
-38.3748,-65.0057,190.801,16.6101,-63.5698,193.302,-38.2743,-61.1705,158.032,18.0133,-62.8141,160.905,-31.0152,-61.0202,120.787,17.0065,-60.358,123.782,-11.0114,-4.66539,164.786,-9.24778,-6.95921,143.941
-38.2743,-61.1705,158.032,18.0133,-62.8141,160.905,-31.0152,-61.0202,120.787,17.0065,-60.358,123.782,-40.715,-66.059,93.499,28.5212,-65.7788,93.1327,-8.4648,-7.17835,134.213,-7.67599,-7.20488,111.316
-31.0152,-61.0202,120.787,17.0065,-60.358,123.782,-40.715,-66.059,93.499,28.5212,-65.7788,93.1327,-51.7404,-61.4241,53.4176,35.2524,-59.6753,50.6957,-8.18174,-6.45045,100.571,-10.4233,-2.68605,77.8706
-37.7052,-78.0096,325.777,16.8123,-72.1357,327.764,-38.305,-82.117,300.569,20.2016,-77.8689,308.786,-35.0722,-83.3487,277.283,24.4343,-82.9439,289.459,-10.2107,-31.9022,302.162,-6.83826,-33.4045,286.429
-38.305,-82.117,300.569,20.2016,-77.8689,308.786,-35.0722,-83.3487,277.283,24.4343,-82.9439,289.459,-27.972,-82.3171,251.327,27.4226,-89.3435,265.899,-5.49671,-33.7326,283.357,0.594506,-35.5665,267.693
-35.0722,-83.3487,277.283,24.4343,-82.9439,289.459,-27.972,-82.3171,251.327,27.4226,-89.3435,265.899,-23.5741,-75.0748,231.529,27.7692,-92.6212,238.865,2.47121,-36.913,265.031,6.57475,-35.4428,250.835
-27.972,-82.3171,251.327,27.4226,-89.3435,265.899,-23.5741,-75.0748,231.529,27.7692,-92.6212,238.865,-21.1056,-68.5202,212.719,28.3289,-88.9837,205.361,8.0923,-35.0561,247.747,12.5647,-33.3064,233.493
-23.5741,-75.0748,231.529,27.7692,-92.6212,238.865,-21.1056,-68.5202,212.719,28.3289,-88.9837,205.361,-23.9111,-61.5251,194.509,27.2982,-82.2289,180.564,14.1524,-31.673,229.02,15.6453,-29.3363,213.102
-21.1056,-68.5202,212.719,28.3289,-88.9837,205.361,-23.9111,-61.5251,194.509,27.2982,-82.2289,180.564,-23.1747,-59.5268,173.884,25.0123,-72.8647,158.98,16.0326,-28.46,209.638,13.6809,-23.9139,191.159
-23.9111,-61.5251,194.509,27.2982,-82.2289,180.564,-23.1747,-59.5268,173.884,25.0123,-72.8647,158.98,-26.9373,-52.1821,145.557,15.7028,-65.1784,132.653,12.6729,-22.7912,186.771,6.50372,-17.6606,167.775
-23.1747,-59.5268,173.884,25.0123,-72.8647,158.98,-26.9373,-52.1821,145.557,15.7028,-65.1784,132.653,-33.4627,-45.8378,115.109,9.11524,-56.9527,103.368,5.45586,-15.8823,162.052,-0.564876,-10.2476,140.687
-26.9373,-52.1821,145.557,15.7028,-65.1784,132.653,-33.4627,-45.8378,115.109,9.11524,-56.9527,103.368,-50.5147,-40.4521,90.3884,16.0893,-43.0539,79.821,-1.72295,-8.71395,134.419,-8.36319,-1.82936,111.178
-33.4627,-45.8378,115.109,9.11524,-56.9527,103.368,-50.5147,-40.4521,90.3884,16.0893,-43.0539,79.821,-56.8533,-36.5001,60.8972,14.0934,-37.0651,49.4477,-10.154,0.992592,103.847,-18.81,7.64584,80.4577
-50.5147,-40.4521,90.3884,16.0893,-43.0539,79.821,-56.8533,-36.5001,60.8972,14.0934,-37.0651,49.4477,-67.4819,-37.1416,32.7407,16.3746,-35.9304,26.4052,-19.1045,10.3118,71.6312,-26.5841,16.1783,44.1133
-58.542,-64.0504,319.994,4.71114,-54.9176,320.486,-55.5467,-70.2599,292.755,3.3693,-60.2072,301.407,-51.9698,-71.1036,268.932,4.91848,-64.9073,282.807,-34.1458,-21.2671,296.99,-31.8439,-21.4183,284.076
-55.5467,-70.2599,292.755,3.3693,-60.2072,301.407,-51.9698,-71.1036,268.932,4.91848,-64.9073,282.807,-47.0726,-69.0251,247.886,10.0944,-67.7782,265.089,-31.4727,-22.065,279.856,-24.8754,-20.1307,264.794
-51.9698,-71.1036,268.932,4.91848,-64.9073,282.807,-47.0726,-69.0251,247.886,10.0944,-67.7782,265.089,-42.2762,-65.6782,227.66,16.6843,-70.1752,241.407,-23.0445,-19.8789,261.519,-15.4553,-17.676,247.177
-47.0726,-69.0251,247.886,10.0944,-67.7782,265.089,-42.2762,-65.6782,227.66,16.6843,-70.1752,241.407,-39.37,-60.7536,207.383,20.0721,-71.1982,213.598,-14.1743,-17.5531,244.307,-9.94635,-14.2168,227.217
-42.2762,-65.6782,227.66,16.6843,-70.1752,241.407,-39.37,-60.7536,207.383,20.0721,-71.1982,213.598,-38.593,-56.524,187.202,21.4788,-67.9855,188.172,-8.75747,-14.0013,222.879,-5.92856,-10.9549,205.217
-39.37,-60.7536,207.383,20.0721,-71.1982,213.598,-38.593,-56.524,187.202,21.4788,-67.9855,188.172,-37.7338,-56.9926,169.698,22.5142,-63.4752,161.275,-5.40805,-10.3849,202.416,-5.42152,-7.77016,183.156
-38.593,-56.524,187.202,21.4788,-67.9855,188.172,-37.7338,-56.9926,169.698,22.5142,-63.4752,161.275,-36.7838,-57.8929,153.347,17.6864,-61.4496,141.903,-5.89835,-6.85159,178.866,-9.22208,-5.40428,158.763
-37.7338,-56.9926,169.698,22.5142,-63.4752,161.275,-36.7838,-57.8929,153.347,17.6864,-61.4496,141.903,-37.3891,-58.8228,125.014,11.6016,-56.0498,114.821,-12.0913,-7.46494,156.561,-14.2441,-6.3538,132.35
-36.7838,-57.8929,153.347,17.6864,-61.4496,141.903,-37.3891,-58.8228,125.014,11.6016,-56.0498,114.821,-40.0766,-58.702,94.3002,3.481,-53.7226,87.1351,-15.9361,-6.40181,129.78,-22.2665,-5.54043,107.695
-37.3891,-58.8228,125.014,11.6016,-56.0498,114.821,-40.0766,-58.702,94.3002,3.481,-53.7226,87.1351,-57.364,-56.6442,67.9165,8.2482,-43.2713,60.2023,-17.091,-26.252,105.716,-27.2617,-4.39512,77.9917
-40.0766,-58.702,94.3002,3.481,-53.7226,87.1351,-57.364,-56.6442,67.9165,8.2482,-43.2713,60.2023,-59.3723,-56.4163,38.732,7.21554,-38.3369,33.8747,-34.458,-2.35992,75.8222,-40.5069,-1.79604,51.5327
-57.364,-56.6442,67.9165,8.2482,-43.2713,60.2023,-59.3723,-56.4163,38.732,7.21554,-38.3369,33.8747,-65.0982,-55.9243,3.73426,9.65186,-33.2714,6.48982,-41.2995,-0.920129,44.6995,-40.965,0.926891,18.9441
-59.3723,-56.4163,38.732,7.21554,-38.3369,33.8747,-65.0982,-55.9243,3.73426,9.65186,-33.2714,6.48982,-57.6872,-49.562,-27.4533,12.1759,-34.2392,-21.7975,-37.5845,2.23406,10.7535,-33.7407,1.22371,-16.0194
-62.6901,-17.1055,384.005,15.5999,-10.1245,390.508,-54.4592,-33.5001,362.128,11.9004,-25.4547,370.343,-47.125,-43.9366,338.069,11.5402,-38.4837,347.735,-23.4758,9.80159,356.135,-21.7078,9.03061,339.148
-54.4592,-33.5001,362.128,11.9004,-25.4547,370.343,-47.125,-43.9366,338.069,11.5402,-38.4837,347.735,-43.9953,-49.3803,314.6,14.3645,-45.6965,321.424,-21.1373,6.59134,333.739,-18.5479,5.5548,317.115
-47.125,-43.9366,338.069,11.5402,-38.4837,347.735,-43.9953,-49.3803,314.6,14.3645,-45.6965,321.424,-41.0592,-51.3991,291.645,18.0106,-53.3668,296.77,-17.1448,4.07298,313.387,-13.5178,3.14181,295.383
-43.9953,-49.3803,314.6,14.3645,-45.6965,321.424,-41.0592,-51.3991,291.645,18.0106,-53.3668,296.77,-36.402,-54.1229,267.239,22.4678,-59.9965,271.64,-12.2981,2.4532,290.645,-7.59876,0.531182,271.274
-41.0592,-51.3991,291.645,18.0106,-53.3668,296.77,-36.402,-54.1229,267.239,22.4678,-59.9965,271.64,-37.2989,-56.4908,245.825,25.7696,-63.2972,242.796,-5.90664,-0.415874,266.601,-3.25829,-0.522231,248.904
-36.402,-54.1229,267.239,22.4678,-59.9965,271.64,-37.2989,-56.4908,245.825,25.7696,-63.2972,242.796,-36.5489,-58.2394,222.046,22.2815,-63.9178,207.825,-3.02265,-1.6474,241.424,-4.46081,-1.29428,226.107
-37.2989,-56.4908,245.825,25.7696,-63.2972,242.796,-36.5489,-58.2394,222.046,22.2815,-63.9178,207.825,-40.8293,-59.0415,197.956,12.74,-58.9585,173.006,-4.48493,-0.3039,218.986,-7.77449,2.03746,205.294
-36.5489,-58.2394,222.046,22.2815,-63.9178,207.825,-40.8293,-59.0415,197.956,12.74,-58.9585,173.006,-48.9065,-57.1177,173.272,2.88955,-46.5919,145.313,-10.0037,2.86247,197.886,-17.2101,6.626,182.25
-40.8293,-59.0415,197.956,12.74,-58.9585,173.006,-48.9065,-57.1177,173.272,2.88955,-46.5919,145.313,-60.3076,-51.9144,142.271,-13.1902,-31.9772,119.365,-21.1793,7.30248,176.57,-33.7856,12.3751,158.9
-48.9065,-57.1177,173.272,2.88955,-46.5919,145.313,-60.3076,-51.9144,142.271,-13.1902,-31.9772,119.365,-72.3963,-34.8617,110.099,-28.1887,-18.4338,99.2679,-38.0113,13.4711,155.218,-48.7089,19.348,136.55
-60.3076,-51.9144,142.271,-13.1902,-31.9772,119.365,-72.3963,-34.8617,110.099,-28.1887,-18.4338,99.2679,-91.9597,-30.7508,78.9347,-27.2014,3.3457,81.5904,-55.2651,21.6982,130.648,-64.3293,28.3859,112.502
-72.3963,-34.8617,110.099,-28.1887,-18.4338,99.2679,-91.9597,-30.7508,78.9347,-27.2014,3.3457,81.5904,-97.2332,-21.488,45.3602,-24.112,12.053,66.5541,-68.4368,33.3546,104.258,-70.9392,41.384,81.332
-91.9597,-30.7508,78.9347,-27.2014,3.3457,81.5904,-97.2332,-21.488,45.3602,-24.112,12.053,66.5541,-94.1892,-12.5876,14.5951,-8.02284,15.1096,39.1037,-76.2912,47.9752,69.8031,-72.0993,54.0146,46.094
