Landmark,RL,AP,SI
Max angle:,40.8926386714,TrXFiducials007-Z-C+-N,
T1L+,-0.157805245095,-0.00270791811191,0.786351373672
T1R+,0.102677145846,0.032624887592,0.809388133385
T2L+,-0.181765548755,-0.0575779833292,0.661224406588
T2R+,0.120178323351,-0.0319698990653,0.69268845614
T3L+,-0.125432023231,-0.130398461084,0.545065070614
T3R+,0.0658536473601,-0.0252217463056,0.60897177217
T4L+,-0.146889094596,-0.084995290954,0.409192258037
T4R+,0.128580602052,-0.0713150965581,0.472996236658
T5L+,-0.139030487957,-0.0773461510356,0.315533752682
T5R+,0.149982347491,-0.0581922732039,0.408045081221
T6L+,-0.0282005227419,-0.0193502138799,0.251563272892
T6R+,0.249392224627,-0.0689608162008,0.262040382351
T7L+,-0.0133592736506,-0.0412773335585,0.148849036449
T7R+,0.161770989005,-0.0708220590605,0.213798813739
T8L+,-0.0487388305579,-0.0257200876024,0.106858266135
T8R+,0.226542478157,-0.0623752543813,0.0131688139188
T9L+,-0.131647447699,-0.0479868947889,-0.0459599872641
T9R+,0.210244369433,0.000138224785235,-0.028739245268
T10L+,-0.117509491023,0.0039804592139,-0.113257842301
T10R+,0.1408566499,-0.0129994336372,-0.141018787237
T11L+,-0.122394038652,-0.00778181142152,-0.266579274143
T11R+,0.0555677846846,0.0632479647325,-0.325913500368
T12L+,-0.107245260921,0.10538706174,-0.359753452357
T12R+,0.0831564138745,0.0134403645898,-0.404092372096
L1L+,-0.263315509678,0.00225897650017,-0.498433179619
L1R+,0.132253111507,0.0930413127685,-0.494525061319
L2L+,-0.242810588826,0.0248884098057,-0.576353741542
L2R+,0.080059500593,0.108722472932,-0.587151394409
L3L+,-0.236155628827,0.0550299619049,-0.732220659734
L3R+,0.0917898482787,0.129865151662,-0.692159554741
L4L+,-0.197724770137,0.0880255647929,-0.875135348419
L4R+,0.153798473086,0.153904916589,-0.860921470389
L5L+,-0.172038851878,0.103989337297,-1.0
L5R+,0.179484391345,0.169868230285,-0.98578612197
Max angle:,11.6338183692,TrXFiducials010-Z-C+-N,
T1L+,-0.175768787889,0.250802048958,0.608843272965
T1R+,0.0876314770599,0.18843711692,0.617795508512
T2L+,-0.165982524419,0.181288258315,0.556618959081
T2R+,0.0952868767834,0.0944276733916,0.605480560539
T3L+,-0.156985392224,0.142114053691,0.500493905221
T3R+,0.130430675896,0.0600519035721,0.511928857931
T4L+,-0.124950692122,0.00590498260656,0.416914952582
T4R+,0.0711174141542,0.0092723893752,0.422270323372
T5L+,-0.104760502674,-0.00742172609507,0.324120962754
T5R+,0.167187278655,-0.0192976046897,0.334869381685
T6L+,-0.0896314742455,-0.0618060694675,0.24811606855
T6R+,0.136504272197,-0.0741393701057,0.309983661306
T7L+,-0.0949194758823,-0.0529810043733,0.145766475065
T7R+,0.169522591115,-0.117448793346,0.161268527302
T8L+,-0.127431941003,-0.152794601658,0.0257853257555
T8R+,0.136052724229,-0.138454256031,0.0399516465045
T9L+,-0.0804958161769,-0.166691133793,-0.0913966331018
T9R+,0.119060425694,-0.19833949821,-0.0760040127998
T10L+,-0.0955485545108,-0.14379378634,-0.21837629386
T10R+,0.0611997664664,-0.117462479095,-0.192601682185
T11L+,-0.103872902316,-0.0808254425695,-0.294053769158
T11R+,0.106342303147,-0.0929865150794,-0.308384979383
T12L+,-0.0810698897123,0.000669820096463,-0.386478958312
T12R+,0.133453564643,0.00150115958073,-0.427238886634
L1L+,-0.184508541644,0.0599834922811,-0.513334884043
L1R+,0.187322560476,0.0243021561222,-0.494816621314
L2L+,-0.0858370215186,0.0714257460362,-0.624111680081
L2R+,0.16307216835,0.114317818072,-0.57804334205
L3L+,-0.21449708435,0.0938303782795,-0.762276029807
L3R+,0.171950632307,0.152178333612,-0.764947908113
L4L+,-0.153791422142,0.130223271412,-0.877855241289
L4R+,0.203757225434,0.157366265131,-0.870548912324
L5L+,-0.149074850343,0.156080763065,-1.0
L5R+,0.208473797232,0.183223756784,-0.992693671035
Max angle:,56.8796759323,TrXFiducials011-Z-C+-N,
T1L+,-0.28635499517,-0.0415211583123,0.881604907824
T1R+,-0.0196509238136,0.0171035000103,0.934474998459
