Landmark,RL,AP,SI
Max angle:,40.8926386714,TrXFiducials007-Z-C+-N,
T1L+,-0.157805245095,-0.00270791811191,0.786351373672
T1R+,0.102677145846,0.032624887592,0.809388133385
T2L+,-0.185637468113,-0.0687345152233,0.646410284645
T2R+,0.11387252473,0.0100242709538,0.667391583622
T3L+,-0.119240121859,-0.0817876085081,0.512364880985
T3R+,0.114156068197,-0.0686317421865,0.578745251335
T4L+,-0.135683348933,-0.0701191983703,0.449508616418
T4R+,0.108463176054,-0.0812329093946,0.530570390354
T5L+,-0.101821927361,-0.0424441630421,0.33610453486
T5R+,0.157785057535,-0.125110572776,0.408452623465
T6L+,-0.0827185303456,-0.0291623079888,0.284890528364
T6R+,0.193928132284,-0.0710225917158,0.310838426104
T7L+,-0.0522477013709,-0.0238978050616,0.15974095689
T7R+,0.181010387418,-0.0753083191103,0.18554891813
T8L+,-0.04014883738,-0.0623919506689,0.0651324120465
T8R+,0.217002514269,-0.0791141331278,0.0424031914698
T9L+,-0.0535846684652,-0.00155136357797,0.027769916864
T9R+,0.152931784397,-0.0134241314761,-0.0718970801446
T10L+,-0.0621015250785,-0.00148877755143,-0.0710730606177
T10R+,0.147541705665,0.00691038558241,-0.133320945512
T11L+,-0.0894813632109,-0.00443846464424,-0.220142597589
T11R+,0.0665882104645,0.0510818697352,-0.265533410413
T12L+,-0.13068876287,-0.0106020940006,-0.31582980051
T12R+,0.0991282644203,0.037624887592,-0.369419515866
L1L+,-0.207420305016,0.00965103048322,-0.46043696893
L1R+,0.105894767751,0.101730165722,-0.512309824001
L2L+,-0.167737983813,0.091228963644,-0.649323716713
L2R+,0.0692612270366,0.16084714346,-0.599607260181
L3L+,-0.228534658371,0.0853502541797,-0.762626401659
L3R+,0.139196902127,0.147310466333,-0.727183468223
L4L+,-0.197724770137,0.0880255647929,-0.875135348419
L4R+,0.153798473086,0.153904916589,-0.860921470389
L5L+,-0.172038851878,0.103989337297,-1.0
L5R+,0.179484391345,0.169868230285,-0.98578612197
Max angle:,11.6338183692,TrXFiducials010-Z-C+-N,
T1L+,-0.184488299578,0.241466634308,0.58808410184
T1R+,0.0705036844195,0.205300122079,0.645600758946
T2L+,-0.14081910309,0.1682820015,0.559950874406
T2R+,0.0888937916428,0.163616173204,0.565819470797
T3L+,-0.170764756063,0.134317316036,0.475878450926
T3R+,0.101991498625,0.0958143964465,0.494572651458
T4L+,-0.144020723941,0.0421649090294,0.383124476018
T4R+,0.100964494256,0.0276948844666,0.427918486814
T5L+,-0.156163864743,-0.0370041477298,0.334196340585
T5R+,0.136669902484,-0.00203946962009,0.389482122108
T6L+,-0.105667460913,-0.0440357999088,0.224413140361
T6R+,0.124803277001,-0.0888757740223,0.281878318552
T7L+,-0.105649075586,-0.110244671932,0.162219991469
T7R+,0.157810454632,-0.142798467399,0.177647487094
T8L+,-0.105122887526,-0.126508699937,0.0305564870788
T8R+,0.120359543456,-0.164807910103,0.0691575107738
T9L+,-0.10880988101,-0.126395814029,-0.0913750753798
T9R+,0.105635470444,-0.152294856521,-0.0655712688817
T10L+,-0.0676190266072,-0.105290929415,-0.195761078998
T10R+,0.1020632014,-0.118191545691,-0.216589080587
T11L+,-0.0874174498816,-0.0715575313654,-0.31586911118
T11R+,0.110566782862,-0.0616669608319,-0.32166012149
T12L+,-0.0789954992719,-0.0313795981703,-0.403267440321
T12R+,0.0895380135022,-0.0010131491859,-0.401609083822
L1L+,-0.158785980085,0.0320825795349,-0.5246289841
L1R+,0.167097618732,0.0416780655694,-0.506784185677
L2L+,-0.143922178588,0.0912478489167,-0.668983217873
L2R+,0.199257968201,0.1245333804,-0.647567988939
L3L+,-0.179178617129,0.0522426421921,-0.746495756667
L3R+,0.221835885217,0.152028636985,-0.756243657062
L4L+,-0.153791422142,0.130223271412,-0.877855241289
L4R+,0.203757225434,0.157366265131,-0.870548912324
L5L+,-0.149074850343,0.156080763065,-1.0
L5R+,0.208473797232,0.183223756784,-0.992693671035
Max angle:,56.8796759323,TrXFiducials011-Z-C+-N,
T1L+,-0.28635499517,-0.0415211583123,0.881604907824
T1R+,-0.0196509238136,0.0171035000103,0.934474998459
