SupLeftR,SupLeftA,SupLeftS,SupRightR,SupRightA,SupRightS,LeftR,LeftA,LeftS,RightR,RightA,RightS,InfLeftR,InfLeftA,InfLeftS,InfRightR,InfRightA,InfRightS
-0.9754652535480994,0.003998530916340934,0.998344657519872,-0.8345748839161573,0.003027099346782445,1.0,-0.9722794669325008,0.000485846952963094,0.9475064928251004,-0.831389071066922,-0.0004858469529630754,0.9491618353052284,-0.9688750754217057,-0.005452136729714837,0.8918177286917285,-0.8284220467483407,-0.0015734935334085227,0.9031742700490569
-0.9687043143151166,0.00485396150660614,0.9982559955335798,-0.8202676719797537,0.003830222593195557,1.0,-0.9651175798045574,-0.0014020671934610238,0.9395844791894111,-0.8171417305351873,0.0026843204509168534,0.9515492895461997,-0.95833417631489,-0.005875673579115414,0.8694041916912422,-0.8120194429319911,-0.004090763778141974,0.9020648902327459
-0.9529424801252464,0.0018070026131754473,0.9874259689033086,-0.7974320395258523,0.0061014597571944435,1.0,-0.9458136812661748,-0.002894389563563904,0.9136722619023414,-0.7920489367696734,-0.001018596243572382,0.9479959684095259,-0.9300362334836948,0.004874264530039882,0.8473659597828519,-0.7794961092828241,-0.00886974109327363,0.8847365959782852
-0.9292541447467192,-0.002556297369810597,0.9637934045597576,-0.7670543573842519,-0.0005776040182570218,1.0,-0.9126111965610321,0.005638520279717419,0.8938497504419736,-0.7538129218664305,-0.008859437603344194,0.9332704204033986,-0.9002026490837283,0.021267378930909124,0.8200210186379555,-0.7326698878903845,-0.014912560219214797,0.8657656636343859
-0.9023903784660438,0.0009405292658958251,0.9577607206875949,-0.7322379004458336,-0.014594044171881178,1.0,-0.889094609944911,0.017686863778926098,0.8786531756610353,-0.7095831226731627,-0.02107996988380312,0.927668599268544,-0.8673362924247696,0.03456944344130078,0.8076284151570267,-0.6981477225720458,-0.01752282243043838,0.843738304256758
-0.8759833336872329,0.008745744357070553,0.9471627867471673,-0.6824751267550472,-0.03304378446097549,1.0,-0.8525284948177299,0.026944678411415388,0.8706001429754465,-0.670148095194279,-0.029209282079231066,0.9095255621695463,-0.8374240590398939,0.043493378538111443,0.8079846832244503,-0.6581873497401197,-0.016930734766390863,0.8078148114068926
-0.849378925892636,0.015140472864567333,0.9572025011575832,-0.6488563598325816,-0.04659936472361328,1.0,-0.832771986620026,0.03333534370164578,0.8883584110567664,-0.6357058273443813,-0.03309941725259175,0.8881716413554812,-0.8290455419758418,0.044692887057508214,0.8251835595970445,-0.625740107366638,-0.013469921647516273,0.7879463504033059
-0.8397948978504278,0.0141888843628591,1.0,-0.6179630821970807,-0.06059485171412428,0.9997897586166117,-0.835600144248949,0.0269737504872782,0.9288858520689066,-0.6067449523817866,-0.03849848232001366,0.8869689762558637,-0.8405132225770044,0.06168766890486139,0.839874906376884,-0.6197790421460972,-0.003756969720860776,0.7774945359140463
-0.7877218379205901,0.00645068757770514,1.0,-0.541345825886998,-0.06403400401434098,0.9548740292257853,-0.7930110543696431,0.04382225302922419,0.9041745059484234,-0.5553777865797783,-0.02663273181090162,0.8370183851786884,-0.8130277467350079,0.035498232526850006,0.7655854352039156,-0.5840933703646072,0.0048955626914631446,0.7162014966544539
-0.7360121546519531,0.023028476166139084,1.0,-0.47319422932170724,-0.05489341211606023,0.9257265933424075,-0.7581502399813648,0.013822266029034193,0.8467230940125475,-0.5049531249728381,-0.020023711306155705,0.792105386673342,-0.8412519187209802,0.03878901978781512,0.6852897768460138,-0.46879425226813254,-0.0007226385607723677,0.6305051864136302
-0.7176207193890121,-0.0027682310914018153,1.0,-0.4185889381621089,-0.04274113082039909,0.9354951958610495,-0.8157657674304015,0.026718095590046825,0.8093434343434343,-0.3758844542990885,-0.01994610741561959,0.7446415373244641,-0.8489652623798964,0.025809620596205972,0.6141414141414141,-0.39004065040650404,0.012927753141167788,0.5935513673318551
