SupLeftR,SupLeftA,SupLeftS,SupRightR,SupRightA,SupRightS,LeftR,LeftA,LeftS,RightR,RightA,RightS,InfLeftR,InfLeftA,InfLeftS,InfRightR,InfRightA,InfRightS
-1.620223140089671,0.35714701797244336,0.8491720079149381,-0.25236783709936084,0.2963141291110622,1.0,-1.6054272300811336,0.030416444430690585,0.6204015356581796,-0.23757192709082328,-0.030416444430690585,0.7712295277432414,-1.5464019616231084,-0.323702399784469,0.3623851123436991,-0.26700537553177345,-0.32975874729903637,0.5717050065442048
-1.4453387806748266,0.3881283154459544,0.6689356289893305,0.029524021689919026,0.32253646172729006,0.8315629146351995,-1.3816959577402494,0.006306707701648352,0.3907345471104097,-0.002212009274743283,-0.00022342867162334113,0.6164295640294887,-1.2538901777746372,-0.3461047517357432,0.056354860996616185,-0.005697889106102104,-0.3706433044675267,0.22339072473325952
-0.8083177412239239,0.26678489947690165,0.30111249763660425,0.25475656393773244,0.26175256822335663,0.47504027226318774,-0.7098265330560283,-0.004794605155353981,0.043428852335034976,0.25207023381861726,-0.023704796117728716,0.17215201361315938,-0.6961831222033151,-0.25307291863616316,-0.2699565135186236,0.30254631625386025,-0.2469651477910128,-0.11247872943845719
-0.3229863411122705,0.19869413875245343,0.034794837955977924,0.44767740739259576,0.183543449869947,0.13792677207435494,-0.3120553529727561,-0.0002243963012380409,-0.21628692995563376,0.4881184279251603,0.00466909927607451,-0.09011702943732072,-0.28774056959900723,-0.19903265198456424,-0.4905953510580154,0.5438591962694065,-0.18764963961267309,-0.361882359784628
-0.03677352214940581,0.15719164975773894,-0.18410701778093663,0.64434765580541,0.16135707425864623,-0.07670910833301528,-0.016076375743709147,-0.012037230931423296,-0.41760289000824213,0.6917951212199048,-0.0023478222298329143,-0.3080402595808374,0.020507769854278924,-0.14334300589328144,-0.6804836761366978,0.7595724989830575,-0.16082066496184796,-0.5456118109074705
0.20664657427810051,0.11647727617625453,-0.3686085262141934,0.8314685654277373,0.1250298957745282,-0.27190009651630764,0.23893856342456857,0.000576669762472753,-0.600647387685976,0.8912941076490692,-0.014850460425278766,-0.48159907490029685,0.2640765089019601,-0.09506006470841756,-0.8007065722142298,0.8993850879269634,-0.13217331657955914,-0.754530803270628
0.4390981412515795,0.0970756855312452,-0.5483698543592472,1.0346757165658045,0.08299126044645436,-0.4396829487264747,0.46204819777881234,0.009762724169271405,-0.731016825164594,1.0420624958435858,-0.02412036421271963,-0.6888599787191593,0.45596237613885754,-0.05455362882667189,-0.9670063842521779,1.015158858149897,-0.11115567710757908,-0.9434893928310168
0.5672064435106025,0.058578466888856706,-0.5792204028401681,1.0267801548304374,0.03173123789701104,-0.5458174704588268,0.5623843492159679,0.007617473093491116,-0.7662064786394593,1.005463086157913,-0.037231099577136405,-0.7475728155339806,0.5951299328599721,-0.02000039519964171,-0.989500862852551,0.9833444208788362,-0.04069568310258065,-1.0
0.638489688910511,0.008470499202681269,-0.628811589502419,1.002116273412795,-0.02833590097029644,-0.6135192843049813,0.665363388199681,-0.014194978242655155,-0.8120651909511069,0.9839638909159707,-0.031179221060028576,-0.8206816400443255,0.6682413038190221,0.038460498932403706,-1.0,0.9743971458688072,0.026779102137895736,-0.9850050001351388
0.7292135023935666,-0.04737424042806996,-0.7018491352326136,1.0045725373673573,-0.06205332810081318,-0.7092961326070097,0.7317008182041868,-0.0018653311281997703,-0.8642768376890949,0.9963042212110171,-0.011961291809548646,-0.8513170066247443,0.7453147142825999,0.059107543861288414,-0.998649822935257,1.0081969919238545,0.06414664760534347,-1.0
0.76619975192179,-0.05835006229156802,-0.7548228362520605,0.9972931729529467,-0.06716744735138426,-0.7435042679244667,0.7780895529695941,-0.005098932066828801,-0.8721785183855332,1.0076798158998548,-0.0006979919809806481,-0.8733577059293955,0.787501020058429,0.05886321968522358,-1.0,1.0010673891400501,0.07245121400553826,-0.9954138173034551
0.811554639185416,-0.06378170191119831,-0.7898408545890561,1.0194705252746956,-0.05979623081196056,-0.7909087214050023,0.8200776204922042,-0.005857871484014603,-0.9055954004131056,1.0134823420154477,0.006447353673301782,-0.9014421744576605,0.7460101564357143,0.05704761306517193,-1.0,1.0784762636731908,0.06594083746869997,-0.9984000472965233
0.8316177803720755,-0.054409495129058925,-0.8128391196487085,1.0052128798029514,-0.04336464178794268,-0.8091112909431009,0.7651367312735201,0.0020528484944966944,-0.8975742580824897,1.0635497508147715,0.010035177790454467,-0.8961381817216996,0.7759500877786475,0.033843201245262834,-1.0,1.054743584641169,0.05184290938678766,-0.9920634394194668
0.779841796937438,-0.0324426169240114,-0.8110943943607941,1.0495031928327099,-0.025229372462517195,-0.8097966816917618,0.789613303602826,-0.003715214507208861,-0.9036515776349862,1.041545486877018,0.012550250151849351,-0.8964796921453918,0.7737680221220549,0.013150554649787392,-1.0,1.0657266991144785,0.03568639909210063,-0.9962267430708737
0.808734114528267,-0.03295486480128229,-0.8280153675891065,1.0395794143143402,-0.018050829847980978,-0.8214437734626232,0.7942150931547955,-0.01750077121716836,-0.9162993659084481,1.0617366437544227,0.0031488087555346846,-0.91284193297688,0.8088524746230649,0.02385550914521676,-0.9964931359383539,1.0421976165041391,0.04150214796568014,-1.0
0.8087965709851683,-0.03349370020358303,-0.8424348159799631,1.0547527253110343,-0.014508720237869801,-0.8392560929732295,0.8222540066469562,0.00452877556465045,-0.9161640210972274,1.0367887744032425,0.020752886898224476,-0.9193881905011979,0.8161588873375395,0.007552728340794114,-1.0,1.0587472111481693,0.0151680296377838,-0.9881208167222543
