SupLeftR,SupLeftA,SupLeftS,SupRightR,SupRightA,SupRightS,LeftR,LeftA,LeftS,RightR,RightA,RightS,InfLeftR,InfLeftA,InfLeftS,InfRightR,InfRightA,InfRightS
-1.02353028113505,-0.004637004072517089,0.9812549264319496,-0.8758714310737433,0.01618428687160624,1.0,-1.0179740869679454,-0.010410508626729747,0.9242998992818358,-0.8703152369066387,0.010410508626729728,0.9430449728498861,-1.0091842376072868,-0.013387441977579278,0.8579490716412682,-0.8679926979330882,0.0018401591784901077,0.895485746190226
-1.0186900816292574,-0.007094722056151801,0.9801228211721412,-0.8621134025605157,0.014983776692999332,1.0,-1.009369370938127,-0.010251446747502654,0.9097647475374819,-0.8596505942741498,0.005895822571002387,0.949568442620572,-0.9964716967624974,-0.0008500548516104199,0.8420447751664413,-0.8417167296444417,-0.0026833756087367823,0.8942815019473773
-0.9993353484785041,-0.010679658138466355,0.9580823316187279,-0.8416650111505378,0.00632519226909627,1.0,-0.9857526791344858,-0.0007789585428197916,0.8867657531273972,-0.8227786793973308,-0.002709646921707841,0.9417767712239714,-0.9623616115863715,0.014400035861026303,0.827323045701414,-0.7994618808497025,-0.006556964527128564,0.8761144170494728
-0.9781011167038252,-0.00675587965171562,0.941588049549067,-0.8050516163160132,-0.008805928493309842,1.0,-0.9532639490619492,0.009361521910566337,0.8784704305524453,-0.7802933091883858,-0.01289109784869816,0.9302782185961529,-0.9341809702764012,0.028996816371832206,0.8125326557170627,-0.7637530465147223,-0.009905432288674918,0.8550426917722196
-0.9503775153639974,-0.0013116231474536904,0.9443093614275,-0.7644432040838872,-0.025232015256434884,1.0,-0.9298643200595373,0.019795282366142808,0.8734297326053968,-0.7466632944364016,-0.02202258231439654,0.9191257783747013,-0.9183673637880612,0.03880245126255137,0.8147319949067695,-0.7299557540132446,-0.010031512910409164,0.8263871204060631
-0.9303509417825554,0.0029392117568470006,0.9502831420416591,-0.7310299892714724,-0.042558222505617346,1.0,-0.9178423640209716,0.023618828566223313,0.8864205684095464,-0.7128523461063545,-0.029512054411854057,0.8991012327685676,-0.9064994509220465,0.041431727090544705,0.8251844598287486,-0.7064820297159979,0.004080509503856167,0.8022104815691992
-0.9303310565893306,0.0039536968243783195,0.9858962885414204,-0.7023366879425439,-0.055139629979849836,1.0,-0.9177152212578659,0.023765591052874506,0.917788153051231,-0.6952514831200116,-0.017777247757027225,0.8922359933808383,-0.9195348153276373,0.03496835353978814,0.8423094458140555,-0.712605675818671,0.0102292363198361,0.783758569450542
-0.8995217550621782,-0.006172967271199641,1.0,-0.6571305917002817,-0.051437049915751716,0.9721589785339423,-0.9015043412000816,0.006033294543871199,0.9177602075312883,-0.6760393046107331,-0.020921855332171165,0.8539645743354813,-0.9115483128117147,0.04087895694676339,0.8065525060598951,-0.7012779057983347,0.031619621028488046,0.7548398669812753
-0.8597296186595702,-0.02903304215342826,1.0,-0.61406083204282,-0.05840362245844046,0.930487688753239,-0.8706736229094937,0.008935113489999147,0.8788270611878737,-0.6415610450401688,-0.0011539444603148256,0.8224804919487002,-0.8805337964146281,0.0368893867179865,0.7267369307332623,-0.6752076097688102,0.0427661088641979,0.6867986749059053
-0.8453562962751751,-0.04329141836084894,1.0,-0.584653607443947,-0.05477155864769561,0.9358843488922471,-0.8565759934608841,-0.011482801554940926,0.8269396367369053,-0.6229393706100957,-0.00479579519641109,0.781494682216076,-0.9159826257211561,0.046666096394932195,0.6862250862535999,-0.5956558600172983,0.0676754773649644,0.6382424225143281
-0.8476586349258891,-0.0644042972341756,1.0,-0.5651269814998713,-0.05631784683143919,0.9450444113428224,-0.9194977748354113,0.005913892107102128,0.829836974511751,-0.5321336294089521,0.031320076593475285,0.7718125896502261,-0.9889863547758284,0.015421643403582323,0.6194320313362021,-0.515124223031373,0.06806653196145498,0.5925107580271434
