SupLeftR,SupLeftA,SupLeftS,SupRightR,SupRightA,SupRightS,LeftR,LeftA,LeftS,RightR,RightA,RightS,InfLeftR,InfLeftA,InfLeftS,InfRightR,InfRightA,InfRightS
0.071319967097167,0.11174198263317656,-0.27870577872197105,1.0475269440522301,0.15715825528625893,-0.191955322098009,0.09382893765301768,-0.02270786645422323,-0.6491751622472377,1.070035914608081,0.02270840619885915,-0.5624247056232756,0.1008774628547742,-0.15288293802436193,-1.0,1.1080053305180255,-0.1160178396397097,-0.9525386349210463
0.3408181808770468,0.07924629122180837,-0.4789000403746963,1.0609713658194353,0.11275012203988573,-0.41490375771359767,0.34601791617193733,-0.01678456555791537,-0.7377054271714538,1.0889816100027314,0.01041101759365217,-0.7026929205717439,0.3459558012545621,-0.1044322975272688,-1.0,1.1219084887998045,-0.08119056777016209,-0.9768096345014919
0.48522027409421303,0.06384496353424943,-0.5710998908801715,1.0603908894190757,0.08489861719901111,-0.5439947104625571,0.48517218739018664,-0.0040081500798362585,-0.7741570955630768,1.085881466274575,0.013984599924787417,-0.7562041095637057,0.5083000425382382,-0.08941013643061033,-1.0,1.0980483271375465,-0.06930989414760157,-0.9960328469178272
0.5674960134559515,0.05718730810585153,-0.6095647931729978,1.0404894529514988,0.07135464829822499,-0.5954287628242936,0.5857066922970504,-0.01005749846484688,-0.7873915987679941,1.0500695369783817,0.005769263441995418,-0.7842678957600647,0.5845467718094906,-0.07303251612214245,-0.9908691758229756,1.0456031513721722,-0.05122120525908292,-1.0
0.6442377510807138,0.033885477155310456,-0.6453726746996581,1.0248451789121045,0.04685762427960698,-0.6428123825040732,0.6432870411815141,-0.017730968395212054,-0.8121497502372299,1.0211843788357136,0.0001463166208121946,-0.8196336812704778,0.6274239720536248,-0.0419284152646729,-0.9726902165804284,1.002258507948444,-0.021230034395844633,-1.0
0.700086325611987,0.005334203440692176,-0.6992528723819703,1.0254521817770743,0.020726368363718543,-0.7056964627052802,0.6864283805726266,-0.015499558095081519,-0.8374766201467536,1.0091571948286848,0.002321542350934123,-0.8609900725546216,0.6847964154317309,-0.015179433950630029,-0.9864499619756233,0.9892504059359134,0.002296877890366414,-1.0
0.7202202879577292,-0.015520850840490968,-0.7208511353483887,0.9980064691711853,-0.00018148472491278674,-0.7410901467505241,0.7188155873411823,-0.015245306607459303,-0.8490787180780015,0.9808718638230619,-0.00020271445715280224,-0.8607418022273526,0.7100441696373547,0.004871191548207696,-0.9855947421029819,0.9555593887016544,0.026279165081808196,-1.0
0.7464325488541236,-0.033937791405184374,-0.7432163002365438,0.9758158699924766,-0.020770696946351145,-0.753425240899254,0.7387547441054368,-0.016329401258728476,-0.862711621622668,0.953659332902315,0.002409444205706726,-0.8753208441249232,0.7492753342650557,0.022196283692665828,-0.9830973701428168,0.9181603259221406,0.0464321617118913,-1.0
0.770934506835977,-0.050946292803728935,-0.773987280879988,0.9637375410859068,-0.03413461705445743,-0.7852997259588834,0.7803731219731886,-0.01638272672647642,-0.8819921295669177,0.9318893786201619,0.005360647139934603,-0.8971564326723698,0.7468362549334926,0.03345767645087228,-0.9916572020019937,0.9398247618782988,0.06264531299385576,-1.0
0.8085314470407459,-0.05234610289832034,-0.8073024956286758,0.9472168706617919,-0.03244402055846977,-0.8211826418693371,0.7778345784983838,-0.006726328617601861,-0.9076808138610715,0.9544802628093042,0.019989614793620523,-0.9153171196948021,0.7524274890054575,0.019817940973878026,-0.992697504371324,0.9566509828856037,0.05170889630689345,-1.0
0.7884187303808552,-0.03601797792332427,-0.818730572028309,0.9477536198636554,-0.011920124033141773,-0.8256185407370873,0.7655014662980849,-0.0120749742872109,-0.8954158589600945,0.9497116152984404,0.016690754483966314,-0.9020027299526273,0.7389761912955041,0.006110467494828775,-0.9897569424530575,0.9641743422687665,0.03721185426488188,-1.0
