SupLeftR,SupLeftA,SupLeftS,SupRightR,SupRightA,SupRightS,LeftR,LeftA,LeftS,RightR,RightA,RightS,InfLeftR,InfLeftA,InfLeftS,InfRightR,InfRightA,InfRightS
-1.0143682540712036,0.22833546824920686,1.0,-0.36529329420221707,-0.0024278587604515778,0.9937065922959264,-1.0574157248714997,0.11538166350482927,0.843059361470984,-0.4083407650025132,-0.11538166350482919,0.8367659537669104,-1.0855814808208888,-0.0020311427475015976,0.6778266015922688,-0.4662699506537166,-0.22387646674125355,0.6881174365875937
-1.0546751120855826,0.2688124270749188,1.0,-0.2847708923679229,-0.004908899744842415,0.9925350360939083,-1.0880840951733748,0.1295425113154081,0.8040081547870908,-0.35348394900266283,-0.13360067187239558,0.8162146914387558,-1.1367397092826952,0.010630072700696172,0.5973227680116936,-0.43386758301171524,-0.2704754394737855,0.5700144888512777
-1.078883209179137,0.31632834517275293,0.9850449437143206,-0.17887472626905912,-0.006066223251342234,1.0,-1.1384945033884513,0.1706406482200028,0.7318206524300395,-0.2773581704562236,-0.17376078821943708,0.6983634267186533,-1.2095907152978287,0.03327562859934593,0.5060778479799678,-0.37792306943104814,-0.34041761052132186,0.40989735678805606
-1.1952066581089804,0.4306204895053858,1.0,-0.01850259807351884,-0.0399885802111373,0.9542822061658275,-1.2923564333623836,0.24291736967058628,0.6915326129421412,-0.15592000852906535,-0.26771763069433174,0.5601062984858047,-1.3903712790879053,0.06861103598092125,0.37131486418608245,-0.3035121932720557,-0.4344426842514243,0.17819056450678103
-1.0664088985200244,0.4742510642269593,0.7843975602926675,0.22263798427906492,-0.10495639611562231,0.6353221898929888,-1.1775860207853974,0.2765373767870694,0.42117821794231863,0.055225851483019096,-0.2940707239178161,0.2021195261805919,-1.3104599814140725,0.08559010319653602,0.03355936742917666,-0.10627059974109553,-0.4373514241771263,-0.21381697325330834
-0.6429507631225168,0.3693598196974779,0.3537741637284336,0.3925657250686497,-0.10992993234565075,0.1697729448048495,-0.7545599876744192,0.2089711548687407,0.028188630469817327,0.2569146644415176,-0.23028043423130098,-0.17959836876937801,-0.9145968826097508,0.11553329951979317,-0.3077107142564975,0.11201860017397614,-0.3536539075090601,-0.5768453603187199
-0.3482927082526805,0.2889497799937458,0.024818001919465288,0.54223582893831,-0.09777872010438816,-0.15812306545448654,-0.4891933444131737,0.2066846669055495,-0.27091649965878173,0.41466557308763213,-0.20639992821511935,-0.5078696276129306,-0.6087673887769501,0.10084668346048742,-0.5730576217717062,0.23786967562957317,-0.2923024820402752,-0.8622468547598598
-0.14415072539055046,0.2564357249499202,-0.23261714190299645,0.6319300165996444,-0.09825126532993404,-0.43607230044480455,-0.24682063468258922,0.1655600151102632,-0.4920446938084512,0.4801276848159892,-0.17200980930250057,-0.7403513600009896,-0.3639957781965913,0.07907684640767923,-0.7697730832203414,0.32891595199553897,-0.230811511835428,-1.0
0.024983462356748164,0.18097416154645338,-0.37932883986197774,0.5854050381706684,-0.07926636432080446,-0.5707542953176121,-0.06534961471760871,0.11430225051003481,-0.5934361944946036,0.4688323529937602,-0.12459798131494627,-0.7709235454323327,-0.1598984499311677,0.06818969918374562,-0.8070882424805867,0.3260603460092133,-0.15960176560448316,-1.0
0.12397050887168953,0.1241479426630864,-0.4915199020691834,0.5664124611699046,-0.07372374032538302,-0.6385257068393618,0.04565942057600172,0.08595472674143105,-0.6684795056073289,0.44816001289948926,-0.10271600063181173,-0.8282607407992418,-0.009524397146317027,0.06541620597062076,-0.8554987363765598,0.3595039948928552,-0.09907913441794344,-1.0
0.20419159429612949,0.08034489921732604,-0.5445022515278224,0.5320437975769271,-0.07333466012651443,-0.6746502090704407,0.15924225367213463,0.06361548461455988,-0.6968366034094565,0.4598300632572102,-0.07037229280583253,-0.8145384367963976,0.07561407740967077,0.060762959686930414,-0.9224670311997427,0.3448871555698509,-0.061016390586469405,-1.0
0.2814753141485227,0.05742796885496856,-0.5726276142333234,0.5284842677944076,-0.05267689783152168,-0.669349456503783,0.21275360403519797,0.05508389775443002,-0.7580401096904219,0.4340295811720136,-0.044988656512593476,-0.8217530643935639,0.11768438673582905,0.03774402264292243,-0.9055472957346284,0.4555216352242818,-0.052590334908205846,-1.0
0.32552694007816635,0.051979417336541905,-0.652626309172313,0.516032062988184,-0.034176949464953164,-0.7074792779569801,0.2436781413024309,0.037050842250780806,-0.7796210013710397,0.534535410942149,-0.04072153101337475,-0.8609390200194563,0.18710141712036132,0.0323378788137377,-0.9234208864540133,0.5151974923056793,-0.04646965792273253,-1.0
0.34389660884141204,0.03658582206749256,-0.6796252764800984,0.5974479523115225,-0.03121131344990957,-0.7505132859225757,0.2945765267156644,0.03247735260180584,-0.8049811051269081,0.5805903532002262,-0.03622217428247422,-0.8717380307673996,0.2392160363416352,0.04029566426306689,-0.9744944009680523,0.5871752908620228,-0.041925351199981475,-1.0
0.38302112307807235,0.017462509136342796,-0.7132631134898559,0.636447086843227,-0.04340952640421378,-0.772413884018614,0.333968300003076,0.02439001747439993,-0.8634623919567959,0.6422817494320454,-0.04846289436410321,-0.8860619323200232,0.3374045902158008,0.049968698413535406,-1.0,0.6350519178629966,5.119574403885492e-05,-0.9992397976895123
0.4045171939830693,0.005840786414376919,-0.7572507611083278,0.6749060336300692,-0.058050731563194465,-0.7770704073374696,0.40753079759014466,0.028273119066887613,-0.8769933330764191,0.668565519544748,-0.015504197978085216,-0.8763266407183321,0.4037271828073014,0.03834415841329788,-1.0,0.6912692846224002,0.0010968656467172796,-0.9727041504489575
