SupLeftR,SupLeftA,SupLeftS,SupRightR,SupRightA,SupRightS,LeftR,LeftA,LeftS,RightR,RightA,RightS,InfLeftR,InfLeftA,InfLeftS,InfRightR,InfRightA,InfRightS
-1.1034750486324525,-0.007244882555831178,0.9692939109036379,-0.9454189796156682,0.02596047313751236,1.0,-1.0958593347251375,-0.016602820255024867,0.9141192185768848,-0.9378032941900238,0.016602820255024887,0.9448224595061848,-1.0798235845321742,-0.02554293184621036,0.8497990618137697,-0.9386076735316985,0.006827341264529217,0.8987903834487315
-1.1017363518524101,-0.010936856278700557,0.9675036927621861,-0.9344498537967624,0.02420799043398747,1.0,-1.08476411539505,-0.02039906952441243,0.8994272450486842,-0.9353012088143972,0.013861624413428577,0.9512796551412293,-1.0671238657944715,-0.015275927209879525,0.8311880143490188,-0.9161193440448557,0.008542238165576404,0.9043860971271817
-1.0788349896060436,-0.019086483209112878,0.9454919383460935,-0.9217172526998936,0.01692889224086937,1.0,-1.0602912842873802,-0.013700956159475397,0.8737577954672211,-0.9015529774882117,0.011337070509895377,0.9507047609390052,-1.0265917330020788,-0.0028887065017154235,0.8025940526289105,-0.8643236956852407,0.00741018311953895,0.8967607615474319
-1.0504096502806555,-0.01669222120004088,0.9190632374705012,-0.8834405623775048,0.009644058682097152,1.0,-1.0149627348239403,-0.005319342781844279,0.8442095649507353,-0.8442808954308493,0.005513557235488361,0.9432589363092142,-0.9856279082170046,0.015065175170770951,0.7757089716411344,-0.8193922243110275,-0.008211227106471304,0.8815047398104076
-1.005996110567313,-0.008970784494568092,0.8949923848630159,-0.825047027740772,0.0025137608411163344,1.0,-0.9748966685395309,0.012639949491558581,0.8223711875726619,-0.7986611964893806,-0.012036628043257275,0.9345310241740845,-0.943279538545079,0.03341531531849884,0.7620402206446187,-0.7751125779918419,-0.02756161311334834,0.8523370166331554
-0.9661464911152957,0.011682900883050648,0.8799827574471948,-0.7775647667087647,-0.014722404983198581,1.0,-0.9323144093795455,0.033913693964854455,0.8154252784899154,-0.7523664395388877,-0.03133499960926962,0.912047855646558,-0.9056640777629048,0.039090241068029954,0.7556851267857008,-0.7208439523762709,-0.038629431323466745,0.8097798549508058
-0.9388958908577318,0.034636736013797534,0.8940597507483354,-0.7415948734532326,-0.03690413014817459,1.0,-0.9096755693015258,0.04031247667929782,0.8285586355005348,-0.707032556391185,-0.044901990862430685,0.8878699181598826,-0.8843894605627922,0.05053046823824014,0.7719877944627326,-0.7044865576017886,-0.04367355992073036,0.7893383968623808
-0.9262425521582399,0.03292615352048662,0.9331982293281532,-0.6980075272231459,-0.06305014413169216,1.0,-0.8977630325557071,0.0444345866253261,0.8694829937055231,-0.6951399914081324,-0.06166657327680132,0.8890248230262051,-0.8647049347204843,0.06805895390898846,0.7853527335213581,-0.7087884532770505,-0.02070297664630768,0.758008180952203
-0.8857853528721746,0.02894838664495687,0.9780188035085877,-0.6578692858518479,-0.09039716721816621,1.0,-0.8486006793073866,0.055521736085578734,0.8833867324964546,-0.6732214577096136,-0.04432016737573752,0.8526288145385787,-0.8753034998336748,0.056686188000070054,0.7419087136929462,-0.6962463014514069,-0.006438976136701839,0.6883449761016861
-0.8037480874576862,0.026813149570718467,1.0,-0.605217573984668,-0.08620858800865701,0.9651818203439009,-0.8339758682743914,0.028131317335362803,0.8398458867457846,-0.6312818591893199,-0.043326812852284353,0.7792113587176256,-0.9286098492956295,0.08841326372868456,0.7110673769829001,-0.6589657605378109,-0.01382232977382454,0.586820700644517
-0.8075898630343877,-0.004102242800101955,1.0,-0.5662431918368118,-0.08918705575850254,0.9278027921728541,-0.9202700374743957,0.06767514796250672,0.8466641180301872,-0.5992062649260423,-0.054056225752555725,0.698724265851103,-1.0213355091137353,0.0809677031121683,0.700962110271005,-0.6283237287495635,-0.00129732676351486,0.5264449352929516
-0.8755175191413099,0.03276501690455685,1.0,-0.49630719746696433,-0.11101262894428046,0.8252673651467896,-0.99488654575658,0.0484649324514534,0.8279104964337377,-0.5306980062935679,-0.04869878114382391,0.6217872283494853,-1.1138483579027758,0.05997898427722916,0.6003244337043138,-0.5742908587180409,0.018502476454864976,0.40810164474509375
-0.9406753841021098,0.0043257925193805995,1.0,-0.3800005992521468,-0.11303437384378842,0.7510319424960333,-1.0843646025123477,0.018233155543974523,0.7251078906358099,-0.4326546634441714,-0.03186466058594065,0.4929296663141852,-1.1637749383999094,0.06639262663998985,0.4057768580267301,-0.5881492838095199,0.055947459726384166,0.23284076826818487
