SupLeftR,SupLeftA,SupLeftS,SupRightR,SupRightA,SupRightS,LeftR,LeftA,LeftS,RightR,RightA,RightS,InfLeftR,InfLeftA,InfLeftS,InfRightR,InfRightA,InfRightS
-1.083512007885127,-0.00950791769247133,0.9976943818468391,-0.9381075816193165,0.018744892686718174,1.0,-1.082697356137677,-0.014126448609898947,0.9365290677226484,-0.937292966344922,0.014126361769290576,0.9388346858758092,-1.0749726234982,-0.01753876347657689,0.8581745235707121,-0.9433884684356095,0.008301875322938511,0.8948612069976162
-1.0902125703333916,-0.012632630993773954,0.9975441702486632,-0.935335048251736,0.017460857033709146,1.0,-1.0819845694343082,-0.01626725902575245,0.9140848079874128,-0.9418276738251098,0.01125690384154669,0.9531616379968199,-1.0774733350538017,-0.004678240053427024,0.8558663806619362,-0.9288480724742647,0.004860369197697514,0.8938415559693312
-1.0686817783056952,-0.018185302931494923,0.9590029346003354,-0.9216375729768337,0.01069139727346126,1.0,-1.0639488618719335,-0.006026799577665977,0.8979236538103224,-0.9080201540277001,0.003980536923172471,0.9377649291969442,-1.045050676200236,0.012051270107446733,0.825935694987889,-0.8880587288832991,-0.002511101794919565,0.8709387227501397
-1.0630321017703008,-0.012639276522689358,0.957514645572489,-0.8967551351345758,-0.001967799919903373,1.0,-1.0428797319350578,0.006638550065039699,0.8807491827351441,-0.8754689635974348,-0.0088902583270984,0.9287388508930151,-1.0244907293862469,0.028295991133491266,0.8208226356752797,-0.8679509030530883,-0.011437206428839745,0.839033749235512
-1.045530273401592,-0.003871601422218661,0.94832813539379,-0.865274253987037,-0.020591918847517068,1.0,-1.025730302149039,0.01944759217846594,0.8838034878007202,-0.8571793406137914,-0.023334291581566437,0.9034119208308681,-1.024822083387653,0.03943408756383216,0.8319110032524729,-0.858104941552429,-0.011083867890995934,0.811590569500296
-1.0501016297765378,0.00587651982150654,0.9782951358311565,-0.8635300806871357,-0.04147937926900565,1.0,-1.0490963090137224,0.027999866795923967,0.9208545781500914,-0.864554642038713,-0.027919204327652443,0.8983615898646499,-1.0583821131593292,0.04100465474243512,0.8582486624090697,-0.8793510248080258,-0.005482457763207541,0.7866181705160178
-1.0533347798600619,0.011625387079837537,1.0,-0.8529321632539348,-0.049099804986767005,0.9755737889356777,-1.0634186784103206,0.025747907893749897,0.9320132437558263,-0.8690002625178136,-0.024734669495430066,0.8542262689253913,-1.0820029305560017,0.032648644015129555,0.8678758558616477,-0.9012941846946755,0.0038125354934798847,0.7648751165257642
-1.0430978535789013,0.004698960704513582,1.0,-0.8344973672713895,-0.049466125175323616,0.916538766641374,-1.0630377549378032,0.012103078797912208,0.9311840380768436,-0.8691470059897449,-0.018836512151939475,0.8206697937504311,-1.0962998091559173,0.019552464877790825,0.8082146306132304,-0.9040993538893104,0.031948132947046536,0.7241110229702697
-1.0238825871568127,-0.010868172909239629,1.0,-0.8156630075466454,-0.04409424819050264,0.8813185795638686,-1.0596027593870085,-0.00286826550611909,0.8679429603222372,-0.8531983888142968,0.010443461888667703,0.7776239640724107,-1.096310940321311,0.016949318641295143,0.6893374693272836,-0.9151965368767071,0.030437906075898576,0.6625445622482522
-1.0694278637484642,-0.04198836773049832,1.0,-0.8316191827539425,-0.026651268401016334,0.895939018600607,-1.1117211740377417,-0.01915554915442893,0.7942197826817519,-0.9030503146331533,-0.00361468062823501,0.7633503496615405,-1.1985604577516753,0.022516318427598842,0.6335301679762305,-0.8479419488941166,0.06889354748657986,0.6256727850768402
-1.195262050283207,-0.07272617368527101,1.0,-0.9325251304094745,-0.05315870777083756,0.9611323796091076,-1.3046011596928382,-0.02025723688629188,0.7976761367452483,-0.8631383347885464,0.03813620793874671,0.7877829269930823,-1.3211872299460454,0.04435287796359729,0.5750083954597355,-0.8577538227326662,0.06365303244005642,0.585144737725838
-1.3748962946746823,-0.09427445565229106,1.0,-0.8214601260742412,-0.02107000319956894,0.9875974605526834,-1.3956892825668403,-0.013276526952158044,0.720854453294714,-0.8147098776866556,0.010918949867807264,0.7335617937793645,-1.4286633660587487,0.051716821312496816,0.4201168684640385,-0.7141075167416041,0.06598521462371383,0.47480423690281726
