Landmark,RL,AP,SI
Max angle:,40.8926386714,TrXFiducials007-Z-C+-N,
T1L+,-0.157805245095,-0.00270791811191,0.786351373672
T1R+,0.102677145846,0.032624887592,0.809388133385
T2L+,-0.179653642613,0.000403344191374,0.640321975047
T2R+,0.115440925492,-0.0278997590753,0.689942656386
T3L+,-0.11021317873,-0.095424326691,0.567627452806
T3R+,0.0500508017459,-0.0249043190957,0.607072904547
T4L+,-0.149712601244,-0.04426664592,0.504965570223
T4R+,0.0665111092644,-0.0641442070685,0.493397928285
T5L+,-0.111890149432,-0.0858577626191,0.390065235696
T5R+,0.122531551684,-0.0475346701671,0.400555484904
T6L+,-0.093146685848,-0.0662680153605,0.217835345863
T6R+,0.188782818697,-0.106424254017,0.246727680929
T7L+,-0.00226326689527,-0.00244491653875,0.174706849279
T7R+,0.25678768018,-0.035893808153,0.134664202195
T8L+,-0.103469088268,-0.00657569585997,0.122987916095
T8R+,0.19822562665,-0.0534555454743,0.0296337854312
T9L+,-0.0779191166075,0.0178951460122,-0.0798668023714
T9R+,0.182726502648,0.00317981531408,-0.0658587754478
T10L+,-0.109485368642,0.0210543821347,-0.0913613325358
T10R+,0.145542349544,0.0038780748621,-0.207430451062
T11L+,-0.100992901077,0.0413864629013,-0.218228258511
T11R+,0.0149632348288,0.00205556863692,-0.260810149608
T12L+,-0.164768957589,-0.0248829520645,-0.407860568382
T12R+,0.068168560142,0.0150022874836,-0.397818172286
L1L+,-0.205054374596,-0.044380891731,-0.455551858054
L1R+,0.0732804083165,0.0505518034894,-0.470651194549
L2L+,-0.155536193211,0.0858722772673,-0.564473197334
L2R+,0.0701281813029,0.158729560657,-0.593628180427
L3L+,-0.24637066075,0.0566265557829,-0.731893005845
L3R+,0.141667573736,0.166471518314,-0.780732301505
L4L+,-0.197724770137,0.0880255647929,-0.875135348419
L4R+,0.153798473086,0.153904916589,-0.860921470389
L5L+,-0.172038851878,0.103989337297,-1.0
L5R+,0.179484391345,0.169868230285,-0.98578612197
Max angle:,11.6338183692,TrXFiducials010-Z-C+-N,
T1L+,-0.190595603734,0.215421881707,0.612341244528
T1R+,0.0506591757007,0.206263111394,0.646951961442
T2L+,-0.176930064154,0.141345752781,0.526520836834
T2R+,0.128623650384,0.120093784614,0.613722954807
T3L+,-0.112525590208,0.0484690490026,0.441950371278
T3R+,0.0494778781296,0.100498837751,0.500509141026
T4L+,-0.073159561964,0.102637233337,0.419028016099
T4R+,0.0737346701757,0.028275713864,0.470252970728
T5L+,-0.159335282166,-0.000530430712024,0.343841842691
T5R+,0.0714755209141,-0.0166199292897,0.345978558266
T6L+,-0.135685536263,-0.0292620817986,0.224619714017
T6R+,0.113607305378,-0.0697691618699,0.282736014983
T7L+,-0.126609626862,-0.104137708013,0.167474434708
T7R+,0.0946503896449,-0.153703997461,0.173702215884
T8L+,-0.0741323406768,-0.16424800546,0.0746910974749
T8R+,0.139388671878,-0.13900763533,0.0299354762673
T9L+,-0.120568602887,-0.1354617419,-0.0673474169772
T9R+,0.0732924409686,-0.155378094505,-0.0766797418
T10L+,-0.0466708712252,-0.107676151031,-0.190305002864
T10R+,0.116513696903,-0.123328005526,-0.139140356092
T11L+,-0.0834698514595,-0.089547117352,-0.26759280542
T11R+,0.140909409788,-0.0428213447724,-0.279617065951
T12L+,-0.063940440789,0.000824845944606,-0.464216320899
T12R+,0.0790670943266,0.0291837085947,-0.42464533143
L1L+,-0.208516236637,0.0121797893613,-0.552995784698
L1R+,0.122925437221,0.0445595286169,-0.528970631538
L2L+,-0.0737438189646,0.121329423927,-0.59469318875
L2R+,0.13943091743,0.0909667559643,-0.635721572352
L3L+,-0.136869867448,0.0934481526268,-0.764632131701
L3R+,0.180243868051,0.172042318347,-0.710103766801
L4L+,-0.153791422142,0.130223271412,-0.877855241289
L4R+,0.203757225434,0.157366265131,-0.870548912324
L5L+,-0.149074850343,0.156080763065,-1.0
L5R+,0.208473797232,0.183223756784,-0.992693671035
Max angle:,56.8796759323,TrXFiducials011-Z-C+-N,
T1L+,-0.28635499517,-0.0415211583123,0.881604907824
T1R+,-0.0196509238136,0.0171035000103,0.934474998459
