Landmark,RL,AP,SI
Max angle:,40.8926386714,TrXFiducials007-Z-C+-N,
T1L+,-0.157805245095,-0.00270791811191,0.786351373672
T1R+,0.102677145846,0.032624887592,0.809388133385
T2L+,-0.165067387108,-0.0606623261908,0.714217562915
T2R+,0.126542499872,0.0347661129003,0.716175696674
T3L+,-0.123600160312,-0.0911849838448,0.555859262589
T3R+,0.0918074790599,-0.0500895084748,0.543780083798
T4L+,-0.168518730155,-0.0588873291515,0.447964529573
T4R+,0.134742049186,-0.0686216517844,0.55256309509
T5L+,-0.137588100031,-0.0283313182302,0.3630967268
T5R+,0.107553862426,-0.0899690350282,0.397644898141
T6L+,-0.0920773960577,-0.0530326089519,0.27358023992
T6R+,0.184656484757,-0.0888675384733,0.310192588791
T7L+,-0.0740921776352,-0.0405725544561,0.189077706173
T7R+,0.133345907678,-0.110824734345,0.166247158027
T8L+,-0.0403803296061,-0.0450935676204,0.0349782342437
T8R+,0.134656871895,-0.0207166004301,0.0715420209296
T9L+,-0.0253582208849,-0.027024659827,-0.0358789326037
T9R+,0.219589532313,-0.0287402192944,-0.120219723414
T10L+,-0.0797358502678,0.00512709386457,-0.138866441756
T10R+,0.160407959217,-0.0197603838109,-0.173731531222
T11L+,-0.162999335208,-0.0152071396649,-0.268158876093
T11R+,0.053156289493,0.0271268445545,-0.337284039478
T12L+,-0.0678860268322,0.033784314601,-0.386516059589
T12R+,0.0836462783362,-0.0144347891731,-0.344391447808
L1L+,-0.236307795223,0.0750709285118,-0.473138888272
L1R+,0.0764053961014,0.139045697256,-0.485518941968
L2L+,-0.22196052783,-0.0193336635876,-0.612271812804
L2R+,0.0663966206818,0.100625234017,-0.637668982062
L3L+,-0.236049148738,0.0871716782292,-0.730652827177
L3R+,0.174481089113,0.128808930434,-0.729836688073
L4L+,-0.197724770137,0.0880255647929,-0.875135348419
L4R+,0.153798473086,0.153904916589,-0.860921470389
L5L+,-0.172038851878,0.103989337297,-1.0
L5R+,0.179484391345,0.169868230285,-0.98578612197
Max angle:,11.6338183692,TrXFiducials010-Z-C+-N,
T1L+,-0.159854266901,0.215837314106,0.611368689373
T1R+,0.0936959505349,0.222179654446,0.60990702028
T2L+,-0.112699074079,0.182914320521,0.539225889975
T2R+,0.0956323825874,0.116347854007,0.545226402282
T3L+,-0.13103556734,0.111297765642,0.507391243148
T3R+,0.0985943089104,0.0920329757454,0.504071727407
T4L+,-0.145559427627,0.0385111455701,0.40216986092
T4R+,0.104402846323,0.0461161538354,0.455118838423
T5L+,-0.103299256095,-0.0219503489924,0.306982325074
T5R+,0.102890349311,-0.0578990351728,0.392276857342
T6L+,-0.136101744381,-0.088593872781,0.244217221885
T6R+,0.122711345062,-0.0627012644314,0.252661262689
T7L+,-0.0918907057774,-0.148662428071,0.136034752725
T7R+,0.121259768086,-0.125101487862,0.137535516193
T8L+,-0.0993666362736,-0.135234552488,0.0221500299674
T8R+,0.116346360727,-0.155997180187,0.0375699817899
T9L+,-0.0872737295774,-0.15171298511,-0.0885309931586
T9R+,0.118765055867,-0.207000402552,-0.0473342025379
T10L+,-0.111043548647,-0.135143679201,-0.195645141182
T10R+,0.121321041617,-0.148823495546,-0.205941671309
T11L+,-0.0654438864704,-0.101642231472,-0.289671299675
T11R+,0.133613946821,-0.076520721649,-0.300122553307
T12L+,-0.0416261744304,-0.00457104496289,-0.473973460423
T12R+,0.165645886893,-0.00429881400511,-0.41379178743
L1L+,-0.166756567442,0.0879229701595,-0.515051856235
L1R+,0.188284481021,0.0440854818165,-0.545584299779
L2L+,-0.187380069676,0.107360182467,-0.646964894309
L2R+,0.206086204216,0.11282970185,-0.638079552181
L3L+,-0.162763506533,0.098385740711,-0.711264828051
L3R+,0.216765121208,0.139801262535,-0.764607663986
L4L+,-0.153791422142,0.130223271412,-0.877855241289
L4R+,0.203757225434,0.157366265131,-0.870548912324
L5L+,-0.149074850343,0.156080763065,-1.0
L5R+,0.208473797232,0.183223756784,-0.992693671035
Max angle:,56.8796759323,TrXFiducials011-Z-C+-N,
T1L+,-0.28635499517,-0.0415211583123,0.881604907824
T1R+,-0.0196509238136,0.0171035000103,0.934474998459
