Landmark,RL,AP,SI
T9R+,0.186883388323,-0.0479649017563,0.0117573403035
T10L+,-0.0419426868343,0.0119421155119,-0.0141666547641
T10R+,0.168026890244,-0.0471169639924,-0.123444693605
T11L+,-0.064198553602,0.04303634087,-0.16657715948
T11R+,0.135511976347,0.00941739391256,-0.199889544323
T12L+,-0.0942367845971,0.0836335156804,-0.315011497865
T12R+,0.0794004922895,0.089735715748,-0.329064126186
L1L+,-0.166984702841,0.10161065326,-0.409042130271
L1R+,0.115830393403,0.0822794814296,-0.461769957008
L2L+,-0.228946528978,0.158575788306,-0.532172596518
L2R+,0.152911602131,0.0928399011612,-0.585743599998
L3L+,-0.275818300411,0.143860425921,-0.644799299178
L3R+,0.154838387157,0.140970010331,-0.725160565419
L4L+,-0.259046177139,0.14165940611,-0.837163574384
L4R+,0.0994105856531,0.126925951847,-0.833735639572
L5L+,-0.251707540028,0.133460452583,-0.974085765025
L5R+,0.0729797799456,0.141847942525,-1.0
Max angle:,34.4507812485,TrXFiducials019-Z-C-N,
T1L+,-0.2097870367,-0.0752141454188,0.719455861492
T1R+,0.0355072200196,-0.0406255683265,0.750595606154
T2L+,-0.200556959953,-0.0848052231477,0.624840868585
T2R+,0.0447372967664,-0.050216873386,0.655980613247
T3L+,-0.203903720947,-0.102757520096,0.516922489361
T3R+,0.0476762266759,-0.0511334703379,0.554136507475
T4L+,-0.16088686211,-0.113870803477,0.396472738515
T4R+,0.0333521259957,-0.0686424726294,0.457957480086
T5L+,-0.162025333721,-0.100984341469,0.323190903139
T5R+,0.0549085221693,-0.0820408831339,0.413038318845
T6L+,-0.128135343542,-0.0723556905394,0.217782708326
T6R+,0.106485741825,-0.100414651002,0.315931782636
T7L+,-0.088099698105,-0.0280879678464,0.105501400356
T7R+,0.131496653694,-0.0970042374423,0.200590604881
T8L+,-0.0666269595897,-0.00401857290947,0.0672366602408
T8R+,0.201878660023,-0.0790578510894,0.0645814389117
T9L+,-0.0791646964682,0.000484536973048,-0.0242850907504
T9R+,0.183824064307,-0.0383945458844,-0.0364741024988
T10L+,-0.0980772378424,0.0163635743644,-0.0934860691812
T10R+,0.149770396101,-0.0121910577238,-0.154377932565
T11L+,-0.0653961917579,0.052374695377,-0.201140744917
T11R+,0.140123395046,0.0401238951733,-0.271507292765
T12L+,-0.101396719165,0.0782771978322,-0.351661331975
T12R+,0.107900192776,0.0752809806132,-0.366993416506
L1L+,-0.108775870222,0.137976484923,-0.464713745317
L1R+,0.142912741425,0.157858363947,-0.481095187866
L2L+,-0.172303404503,0.141741534209,-0.584685192594
L2R+,0.125145036918,0.163698032226,-0.602171461827
L3L+,-0.197725784745,0.151333066599,-0.725320990798
L3R+,0.114689193613,0.186041446914,-0.743066416906
L4L+,-0.21502518823,0.166580584149,-0.853785509039
L4R+,0.0973897901284,0.201288964464,-0.871535481759
L5L+,-0.232325046375,0.181828101699,-0.98225002728
L5R+,0.0800899319827,0.216536482014,-1.0
Max angle:,45.6778349503,TrXFiducials020-Z-C-N,
T1L+,-0.119833034518,-0.0866346314308,0.809962302258
T1R+,0.118987937578,-0.0402306793724,0.813749192344
T2L+,-0.118495000021,-0.094220392724,0.709500601196
T2R+,0.120325972075,-0.047816226717,0.713287491282
T3L+,-0.136859491401,-0.0943367807583,0.615453078934
T3R+,0.114412005083,-0.0250563754541,0.600442445689
T4L+,-0.111517708525,-0.117089357769,0.488816907074
T4R+,0.11820189045,-0.0587973521722,0.554392150654
T5L+,-0.0887244812816,-0.0980042875298,0.402163876064
T5R+,0.122683257667,-0.0840475650511,0.434961767387
T6L+,-0.0901378256832,-0.057993761259,0.265985169084
T6R+,0.14953337812,-0.0894587528509,0.345503442433
T7L+,-0.0353680557636,-0.041654806783,0.207136897146
T7R+,0.181615397452,-0.0825991330803,0.232971189683
T8L+,-0.0490665422912,-0.0372311201065,0.126477422005
T8R+,0.181953008331,-0.0601781763878,0.115070966748
T9L+,-0.0404433442732,-0.00664006572501,0.0725491118994
T9R+,0.17622432082,-0.0707082982101,-0.0271680480614
T10L+,-0.059113996089,0.0210648649343,0.00212012357671
T10R+,0.110751772564,-0.0229142365672,-0.134416626373
T11L+,-0.0901267003564,0.0360262044236,-0.118912199777
T11R+,0.0707356836299,0.0258735734978,-0.217631503502
T12L+,-0.133363999298,0.0512723522792,-0.284348376772
T12R+,0.0333658820459,0.0479938040488,-0.324883504991
L1L+,-0.203459976637,0.0581050145271,-0.414382908075
L1R+,0.0665666813578,0.129349895807,-0.433994719749
L2L+,-0.213548080667,0.106168565817,-0.552064389968
L2R+,0.0853697673523,0.13298830557,-0.562654845294
L3L+,-0.227871938931,0.158360469146,-0.72129344761
L3R+,0.134174436566,0.15081920916,-0.675264547435
L4L+,-0.220497130949,0.178689864399,-0.857835439301
L4R+,0.142637814986,0.185941010094,-0.830043517144
L5L+,-0.203312780005,0.209196794194,-1.0
L5R+,0.159821738033,0.216447939889,-0.972208077843
Max angle:,10.7931077233,TrXFiducials022-Z-C-N,
T1L+,-0.13292027142,0.173734790928,0.919217529144
