Landmark,RL,AP,SI
T9R+,0.197630916163,-0.074887996991,-0.00128476140145
T10L+,-0.0572941215679,0.0458122063045,-0.0364072386557
T10R+,0.172374654231,-0.0421366984227,-0.108390822657
T11L+,-0.0405103337952,0.0503377944096,-0.156372387985
T11R+,0.137406862535,0.0218451335228,-0.208545555825
T12L+,-0.0880588843024,0.0606254076624,-0.311810187632
T12R+,0.0906474511876,0.0432979113403,-0.350140688158
L1L+,-0.149260375454,0.119135493884,-0.422296335442
L1R+,0.135261546665,0.102454306105,-0.475018448955
L2L+,-0.24744499831,0.131376553878,-0.535757645009
L2R+,0.148167721233,0.118418484186,-0.585781688163
L3L+,-0.276479130066,0.143111517385,-0.656035307729
L3R+,0.135568632492,0.128299506282,-0.708258942387
L4L+,-0.252700212818,0.127302548574,-0.820490480339
L4R+,0.0914377806026,0.146777503226,-0.846371388171
L5L+,-0.251707540028,0.133460452583,-0.974085765025
L5R+,0.0729797799456,0.141847942525,-1.0
Max angle:,34.4507812485,TrXFiducials019-Z-C+-N,
T1L+,-0.2097870367,-0.0752141454188,0.719455861492
T1R+,0.0355072200196,-0.0406255683265,0.750595606154
T2L+,-0.200556959953,-0.0848052231477,0.624840868585
T2R+,0.0447372967664,-0.050216873386,0.655980613247
T3L+,-0.196319517695,-0.0998067689957,0.52428345397
T3R+,0.0440668079147,-0.0548280471393,0.556209762485
T4L+,-0.16732077256,-0.106837194922,0.431509384207
T4R+,0.0519768668388,-0.0799198886989,0.48822427527
T5L+,-0.146488651657,-0.076774997272,0.322778525443
T5R+,0.0812752336958,-0.0924057942022,0.389212708689
T6L+,-0.114892427163,-0.0666924308006,0.219604081039
T6R+,0.125335085294,-0.0882906558033,0.292732240934
T7L+,-0.102454715746,-0.0392707234569,0.139216345979
T7R+,0.137118539265,-0.0949077947114,0.197868548358
T8L+,-0.0711603862801,-0.00142671770996,0.048432328229
T8R+,0.15753737315,-0.0861619321282,0.0625995707998
T9L+,-0.0760338995381,0.0166721983778,-0.00982236387444
T9R+,0.178416324155,-0.0269334921616,-0.0492184374204
T10L+,-0.0777006874477,0.0167035699996,-0.110098479613
T10R+,0.159713836249,-0.00896732804714,-0.153789600989
T11L+,-0.0831375259157,0.0633943185538,-0.216257774706
T11R+,0.137368602917,0.0551267595388,-0.2671902848
T12L+,-0.0816407812898,0.0969010293529,-0.353561815735
T12R+,0.111470192413,0.0970469755938,-0.376948223184
L1L+,-0.129404757575,0.135617702688,-0.452213745317
L1R+,0.115658531263,0.151560851853,-0.490079292911
L2L+,-0.170982159095,0.130265431201,-0.609027752519
L2R+,0.137601389445,0.177047793984,-0.622249299822
L3L+,-0.197725784745,0.151333066599,-0.725320990798
